,id_consommation,annee_consommation,surface_declaree,nombre_declaration,consommation_declaree,densite_energetique,coordonnees_gps,consommation_log,consommation_etat,id_zone_climatique,id_vecteur_energie,id_commune,nom_commune,id_departement,nom_departement,id_region,nom_region,zone_climatique,vecteur_energie
703,704,2022,3854,3,107034,27.772184743124026,"(43.367242, -0.5887876)",11.580911162761325,Normale,8,1,123,PARDIES,55,Pyrénées-Atlantiques,11,Nouvelle-Aquitaine,H2c,Electricite
704,705,2022,55496,12,5231814,94.27371342078708,"(43.4731208, -1.4474527)",15.4702688121668,Normale,8,1,372,SAINT PIERRE D IRUBE,55,Pyrénées-Atlantiques,11,Nouvelle-Aquitaine,H2c,Electricite
705,706,2022,8522,4,633170,74.29828678713918,"(43.404401, -0.3858932)",13.35849580682458,Normale,8,1,294,SAUVAGNON,55,Pyrénées-Atlantiques,11,Nouvelle-Aquitaine,H2c,Electricite
706,707,2022,16748,12,2393006,142.88309051827085,"(43.0842576, 1.6254308)",14.688061292084727,Normale,8,1,373,SAINT JEAN DU FALGA,56,Ariège,8,Occitanie,H2c,Electricite
707,708,2022,15028,5,1749433,116.4115650785201,"(43.0794025, 1.6514261)",14.374802865013969,Normale,8,1,124,VERNIOLLE,56,Ariège,8,Occitanie,H2c,Electricite
708,709,2022,408,4,93774,229.83823529411765,"(43.6828953, 1.31799)",11.448653574950088,Normale,8,1,374,AUSSONNE,17,Haute-Garonne,8,Occitanie,H2c,Electricite
709,710,2022,2016,5,190101,94.29613095238096,"(43.5415799, 1.5664791)",12.155316049199715,Normale,8,1,125,AUZIELLE,17,Haute-Garonne,8,Occitanie,H2c,Electricite
710,711,2022,1351,4,81714,60.48408586232421,"(43.4239194, 1.5059273)",11.310992862527158,Normale,8,1,375,ISSUS,17,Haute-Garonne,8,Occitanie,H2c,Electricite
711,712,2022,13421,4,1683046,125.4039192310558,"(43.6710689, 1.2879155)",14.336116399105055,Normale,8,1,376,MONDONVILLE,17,Haute-Garonne,8,Occitanie,H2c,Electricite
712,713,2022,4125,3,177817,43.10715151515152,"(43.6425112, 1.5251637)",12.088515834283118,Normale,8,1,377,MONTRABE,17,Haute-Garonne,8,Occitanie,H2c,Electricite
713,714,2022,8119,5,588723,72.51176253233157,"(44.5808234, 2.0696065)",13.285712761978813,Normale,8,1,128,CAPDENAC,57,Lot,8,Occitanie,H2c,Electricite
714,715,2022,13689,4,837351,61.16962524654832,"(43.1973846, 0.0581)",13.637999810647262,Normale,8,1,378,ODOS,58,Hautes-Pyrénées,8,Occitanie,H2c,Electricite
715,716,2022,16206,5,2127662,131.28853511045293,"(43.5545042, 2.1148775)",14.570534752241011,Normale,8,1,130,SOUAL,59,Tarn,8,Occitanie,H2c,Electricite
716,717,2022,739,3,44053,59.61163734776725,"(44.9750131, 5.0264482)",10.693171433144103,Normale,8,1,379,ALIXAN,60,Drôme,9,Auvergne-Rhône-Alpes,H2c,Electricite
717,718,2022,495,5,41167,83.16565656565656,"(49.8465253, 3.2876843)",10.625416534521523,Normale,9,1,232,SAINT QUENTIN,71,Aisne,5,Hauts-de-France,H2d,Electricite
718,719,2022,6474,3,1497341,231.2852950262589,"(44.6509659, 4.3227223)",14.219202094223286,Normale,9,2,380,LALEVADE D ARDECHE,80,Ardèche,9,Auvergne-Rhône-Alpes,H2d,Inconnu
719,720,2022,26687,4,928185,34.78041743170832,"(45.2170572, 4.8315807)",13.740987422719204,Normale,9,1,381,BEAUSEMBLANT,60,Drôme,9,Auvergne-Rhône-Alpes,H2d,Electricite
720,721,2022,3796,4,140919,37.123024236037935,"(44.4908219, 4.719065)",11.855947632455171,Normale,9,1,382,CHATEAUNEUF DU RHONE,60,Drôme,9,Auvergne-Rhône-Alpes,H2d,Electricite
721,722,2022,15912,5,1423210,89.44255907491201,"(45.0148392, 4.9391394)",14.168426144365164,Normale,9,1,383,CHATEAUNEUF SUR ISERE,60,Drôme,9,Auvergne-Rhône-Alpes,H2d,Electricite
722,723,2022,2708,3,137595,50.81056129985229,"(44.0867088, 4.8835125)",11.832077134291405,Normale,9,1,257,COURTHEZON,61,Vaucluse,12,Provence-Alpes-Côte d'Azur,H2d,Electricite
723,724,2022,18572,5,445254,23.974477708378203,"(43.928823, 4.9945784)",13.006402430735122,Normale,9,1,133,LE THOR,61,Vaucluse,12,Provence-Alpes-Côte d'Azur,H2d,Electricite
724,725,2022,2345,3,289124,123.29381663113008,"(48.8534951, 2.3483915)",12.57461439953374,Normale,10,1,93,PARIS 08,43,Paris,3,Île-de-France,H3,Electricite
725,726,2022,2708,22,129516,47.827178729689805,"(49.8465253, 3.2876843)",11.77156742563731,Normale,10,1,232,SAINT QUENTIN,71,Aisne,5,Hauts-de-France,H3,Electricite
726,727,2022,15230,3,1758478,115.46145764937624,"(49.4300997, 2.0823355)",14.379959788828849,Normale,10,1,297,BEAUVAIS,12,Oise,5,Hauts-de-France,H3,Electricite
727,728,2022,598,3,27307,45.663879598662206,"(48.1197799, -1.6038829)",10.214934978538173,Normale,10,1,42,CESSON SEVIGNE,15,Ille-et-Vilaine,7,Bretagne,H3,Electricite
728,729,2022,4785,3,868551,181.5153605015674,"(43.2347407, 3.0585293)",13.674582736215807,Normale,10,2,384,COURSAN,86,Aude,8,Occitanie,H3,Inconnu
729,730,2022,24019,5,3612590,150.40551230276031,"(43.6848937, 4.2095434)",15.099935801396972,Normale,10,1,136,AIMARGUES,62,Gard,8,Occitanie,H3,Electricite
730,731,2022,10675,4,1052178,98.5646838407494,"(44.1421, 4.12863)",13.86637380989682,Normale,10,1,385,SAINT PRIVAT DES VIEUX,62,Gard,8,Occitanie,H3,Electricite
731,732,2022,11895,3,1573210,132.25809163514083,"(43.427043, 3.2983696)",14.268629311633322,Normale,10,2,386,SERVIAN,82,Hérault,8,Occitanie,H3,Inconnu
732,733,2022,6781,3,495768,73.11134051024922,"(42.6533713, 2.8371319)",13.113865371416663,Normale,10,2,387,CANOHES,63,Pyrénées-Orientales,8,Occitanie,H3,Inconnu
733,734,2022,7225,4,1693320,234.3695501730104,"(42.52284, 2.9347932)",14.342202247395464,Normale,10,1,141,LAROQUE DES ALBERES,63,Pyrénées-Orientales,8,Occitanie,H3,Electricite
734,735,2022,1973,4,83919,42.533705017739486,"(42.5304019, 2.9564544)",11.33761924307018,Normale,10,1,144,SOREDE,63,Pyrénées-Orientales,8,Occitanie,H3,Electricite
735,736,2022,1195,3,33038,27.646861924686192,"(43.7906001, 7.2313062)",10.405443960833054,Normale,10,1,300,CASTAGNIERS,83,Alpes-Maritimes,12,Provence-Alpes-Côte d'Azur,H3,Electricite
736,737,2022,8812,5,3242363,367.9485928279619,"(43.5913062, 5.1258628)",14.991813251347848,Normale,10,1,262,LANCON PROVENCE,40,Bouches-du-Rhône,12,Provence-Alpes-Côte d'Azur,H3,Electricite
737,738,2022,6947,4,1604338,230.93968619548005,"(43.1381313, 6.2355346)",14.28822239171146,Normale,10,1,388,LA LONDE LES MAURES,64,Var,12,Provence-Alpes-Côte d'Azur,H3,Electricite
738,739,2022,17178,7,3050103,177.55867970660148,"(43.1383795, 6.3701286)",14.930686246362914,Normale,10,1,149,LE LAVANDOU,64,Var,12,Provence-Alpes-Côte d'Azur,H3,Electricite
739,740,2022,5029,4,771820,153.47385166036986,"(43.1591343, 6.4705918)",13.556507936837027,Normale,10,1,150,RAYOL CANADEL SUR MER,64,Var,12,Provence-Alpes-Côte d'Azur,H3,Electricite
740,741,2022,32952,15,4556496,138.27676620538966,"(41.5911382, 9.2794469)",15.332064684518016,Normale,10,1,156,PORTO VECCHIO,65,Corse-du-Sud,15,Corse,H3,Electricite
741,742,2022,13684,7,1659309,121.25906167787195,"(42.5677079, 8.7590528)",14.321912411270455,Normale,10,1,157,CALVI,66,Haute-Corse,15,Corse,H3,Electricite
742,743,2022,10313,7,1903468,184.5697663143605,"(42.3052904, 9.1511935)",14.45918856888274,Normale,10,1,389,CORTE,66,Haute-Corse,15,Corse,H3,Electricite
743,744,2022,59423,18,5999093,100.95574104303049,"(42.6584811, 9.4151285)",15.607119015790682,Normale,10,1,390,FURIANI,66,Haute-Corse,15,Corse,H3,Electricite
744,745,2022,4536,4,400843,88.3692680776014,"(42.0149385, 9.40536)",12.901327603166482,Normale,10,1,265,GHISONACCIA,66,Haute-Corse,15,Corse,H3,Electricite
745,746,2022,131557,45,20965767,159.36641151744112,"(14.614557, -61.0018145)",16.858401570398755,Normale,11,1,160,LE LAMENTIN,67,Martinique,16,Martinique,MAR,Electricite
746,747,2022,1303,3,294550,226.0552570990023,"(14.52518405, -60.96241513972797)",12.593207441953409,Normale,11,1,161,LE MARIN,67,Martinique,16,Martinique,MAR,Electricite
747,748,2022,15990,6,1704128,106.57460913070668,"(14.6169451, -61.1004559)",14.34856468773133,Normale,11,1,162,SCHOELCHER,67,Martinique,16,Martinique,MAR,Electricite
748,749,2022,8691,3,1323788,152.31710965366472,"(14.7380399, -60.9645707)",14.096008637220136,Normale,11,1,391,TRINITE,67,Martinique,16,Martinique,MAR,Electricite
749,750,2022,41996,11,2549761,60.7143775597676,"(-12.7804136, 45.2279761)",14.75151057944545,Normale,12,1,163,MAMOUDZOU,68,Mayotte,17,Mayotte,MAY,Electricite
750,751,2022,17801,5,2176908,122.2913319476434,"(-21.2657819, 55.3668941)",14.593416538699929,Normale,13,1,392,L ETANG SALE,69,La Réunion,18,La Réunion,REU,Electricite
751,752,2022,52328,24,4881596,93.28841155786576,"(-20.9269658, 55.3362758)",15.400982978391747,Normale,13,1,166,LA POSSESSION,69,La Réunion,18,La Réunion,REU,Electricite
752,753,2022,12533,5,585829,46.742918694646136,"(-21.2423582, 55.3357911)",13.280784924082234,Normale,13,1,168,LES AVIRONS,69,La Réunion,18,La Réunion,REU,Electricite
753,754,2022,52775,25,2347177,44.47516816674562,"(43.273316, 0.8514079)",14.668724313457126,Normale,13,1,169,SAINT ANDRE,69,La Réunion,18,La Réunion,REU,Electricite
754,755,2022,55225,36,7986899,144.62469895880488,"(-21.1677694, 55.2881932)",15.893313257475585,Normale,13,1,171,SAINT LEU,69,La Réunion,18,La Réunion,REU,Electricite
755,756,2022,61152,29,8062003,131.8354755363684,"(48.7160783, 7.1884164)",15.902672718813925,Normale,13,1,393,SAINT LOUIS,69,La Réunion,18,La Réunion,REU,Electricite
756,757,Année de référence,7644,3,249945,32.698194662480375,"(4.0039882, -52.999998)",12.429000173513025,Normale,2,2,394,Inconnu,2,Guyane,2,Guyane,GUY,Inconnu
757,758,Année de référence,13205,4,1992897,150.91987883377507,"(49.091895199999996, -1.2454952394090721)",14.50510041875829,Normale,3,2,394,Inconnu,2,Guyane,2,Guyane,H1a,Inconnu
758,759,Année de référence,4695,3,660995,140.7870074547391,"(48.3201921, 4.1905396615047525)",13.401503067378297,Normale,3,2,394,Inconnu,2,Guyane,2,Guyane,H1a,Inconnu
759,760,Année de référence,5580,5,1163822,208.57025089605736,"(48.5991783, 7.533672637113526)",13.967220833855274,Normale,3,2,394,Inconnu,2,Guyane,2,Guyane,H1a,Inconnu
760,761,Année de référence,9537,7,893927,93.73251546607948,"(44.883745950000005, -0.6051264440438711)",13.703380513999628,Normale,3,2,394,Inconnu,2,Guyane,2,Guyane,H1a,Inconnu
761,762,Année de référence,4879,4,939044,192.46648903463824,"(43.18718655, -0.728247400084667)",13.752618680364796,Normale,3,2,394,Inconnu,2,Guyane,2,Guyane,H1a,Inconnu
762,763,Année de référence,984,4,114819,116.6859756097561,"(46.53914, -0.29947849341978416)",11.651120963721628,Normale,3,2,394,Inconnu,2,Guyane,2,Guyane,H1a,Inconnu
763,764,Année de référence,9681,3,1547978,159.89856419791343,"(46.612116549999996, 0.4654070096639711)",14.25246076714832,Normale,3,2,394,Inconnu,2,Guyane,2,Guyane,H1a,Inconnu
764,765,Année de référence,3293,4,467674,142.0206498633465,"(46.0652385, 5.284771746830092)",13.055528889217106,Normale,3,2,394,Inconnu,2,Guyane,2,Guyane,H1a,Inconnu
765,766,Année de référence,4911,5,784065,159.65485644471593,"(45.28979315, 5.634382477386232)",13.572248479462768,Normale,3,2,394,Inconnu,2,Guyane,2,Guyane,H1a,Inconnu
766,767,Année de référence,30347,3,2860375,94.25561010973078,"(47.65977515, 1.297183525390464)",14.866463642686274,Normale,4,2,394,Inconnu,2,Guyane,2,Guyane,H1b,Inconnu
767,768,Année de référence,19562,7,4124779,210.8567119926388,"(49.453285449999996, 3.606899003594057)",15.232523242995311,Normale,4,2,394,Inconnu,2,Guyane,2,Guyane,H1b,Inconnu
768,769,Année de référence,2654,4,356936,134.4898266767144,"(50.52896715, 3.0883523694464854)",12.785314574600774,Normale,4,2,394,Inconnu,2,Guyane,2,Guyane,H1b,Inconnu
769,770,Année de référence,8562,5,1554250,181.52884839990656,"(43.7921741, 2.133964772269535)",14.256504315528511,Normale,4,2,394,Inconnu,2,Guyane,2,Guyane,H1b,Inconnu
770,771,Année de référence,88836,7,7877709,88.6769890584898,"(48.8588897, 2.3200410217200766)",15.879547810461988,Normale,5,2,394,Inconnu,2,Guyane,2,Guyane,H1c,Inconnu
771,772,Année de référence,206,3,19825,96.2378640776699,"(48.61902069999999, 3.0418157506708345)",9.894749486592843,Normale,5,2,394,Inconnu,2,Guyane,2,Guyane,H1c,Inconnu
772,773,Année de référence,897,3,193123,215.29877369007804,"(48.53034015, 2.239291805668168)",12.171087748627214,Normale,5,2,394,Inconnu,2,Guyane,2,Guyane,H1c,Inconnu
773,774,Année de référence,361,3,44236,122.53739612188366,"(48.774489349999996, 2.4543321444588204)",10.697316821961982,Normale,5,2,394,Inconnu,2,Guyane,2,Guyane,H1c,Inconnu
774,775,Année de référence,7221,4,976021,135.164243179615,"(44.815194000000005, 4.3986524702343965)",13.791240406124793,Normale,5,2,394,Inconnu,2,Guyane,2,Guyane,H1c,Inconnu
775,776,Année de référence,7790,8,685830,88.0397946084724,"(43.5424182, 5.034323560504859)",13.438386520672344,Normale,5,2,394,Inconnu,2,Guyane,2,Guyane,H1c,Inconnu
776,777,Année de référence,9354,4,3201024,342.2091084028223,"(47.91387245, 2.3075036458463853)",14.978981628980858,Normale,7,2,394,Inconnu,2,Guyane,2,Guyane,H2b,Inconnu
777,778,Année de référence,5905,3,1359011,230.1458086367485,"(43.18718655, -0.728247400084667)",14.122268523116372,Normale,7,2,394,Inconnu,2,Guyane,2,Guyane,H2b,Inconnu
778,779,Année de référence,14054,4,2216035,157.68001992315354,"(42.625894, 2.5065089946931507)",14.61123057220472,Normale,8,2,394,Inconnu,2,Guyane,2,Guyane,H2c,Inconnu
779,780,Année de référence,5307,3,835082,157.35481439608066,"(48.61902069999999, 3.0418157506708345)",13.635286400090626,Normale,9,2,394,Inconnu,2,Guyane,2,Guyane,H2d,Inconnu
780,781,Année de référence,45789,3,2798411,61.11535521631833,"(48.840185899999994, 2.1986299985796083)",14.844562671401944,Normale,9,2,394,Inconnu,2,Guyane,2,Guyane,H2d,Inconnu
781,782,Année de référence,12038,6,2437313,202.4682671540123,"(44.00996945, -0.6433872354467377)",14.706407171250252,Normale,9,2,394,Inconnu,2,Guyane,2,Guyane,H2d,Inconnu
782,783,Année de référence,4484,3,750231,167.3128902765388,"(45.7715343, 3.0839934206717934)",13.528137771012137,Normale,9,2,394,Inconnu,2,Guyane,2,Guyane,H2d,Inconnu
783,784,Année de référence,17243,7,3225557,187.0647219161399,"(49.41205455, 2.406487846905477)",14.986616516501028,Normale,10,2,394,Inconnu,2,Guyane,2,Guyane,H3,Inconnu
784,785,Année de référence,16101,7,1384398,85.98211291224148,"(43.305454600000004, 0.9716791701901577)",14.14077666840848,Normale,10,2,394,Inconnu,2,Guyane,2,Guyane,H3,Inconnu
785,786,Année de référence,71962,14,3201199,44.484575192462685,"(-12.823048, 45.1520755)",14.979036297475028,Normale,12,2,394,Inconnu,2,Guyane,2,Guyane,MAY,Inconnu
786,787,2020,7644,3,240072,31.406593406593405,"(4.0039882, -52.999998)",12.388698322741492,Normale,2,2,394,Inconnu,2,Guyane,2,Guyane,GUY,Inconnu
787,788,2020,8124,3,638305,78.57028557360906,"(47.024882399999996, 2.5753333606655704)",13.366573071168636,Normale,3,2,394,Inconnu,2,Guyane,2,Guyane,H1a,Inconnu
788,789,2020,8834,3,1468091,166.18643875933893,"(46.6557086, 4.55855481835173)",14.199474156492624,Normale,3,2,394,Inconnu,2,Guyane,2,Guyane,H1a,Inconnu
789,790,2020,4900,3,946385,193.13979591836733,"(47.85512575, 3.6450439257238765)",13.760405798637487,Normale,3,2,394,Inconnu,2,Guyane,2,Guyane,H1a,Inconnu
790,791,2020,19976,6,2342092,117.24529435322388,"(49.091895199999996, -1.2454952394090721)",14.666555532001263,Normale,3,2,394,Inconnu,2,Guyane,2,Guyane,H1a,Inconnu
791,792,2020,1983,4,155865,78.60060514372164,"(47.8654746, 7.231543347579764)",11.956751942742828,Normale,3,2,394,Inconnu,2,Guyane,2,Guyane,H1a,Inconnu
792,793,2020,9200,3,1190474,129.39934782608697,"(45.73022675, -0.7212875872563794)",13.989862945108552,Normale,3,2,394,Inconnu,2,Guyane,2,Guyane,H1a,Inconnu
793,794,2020,13836,7,644420,46.57559988435964,"(44.883745950000005, -0.6051264440438711)",13.37610751820834,Normale,3,2,394,Inconnu,2,Guyane,2,Guyane,H1a,Inconnu
794,795,2020,4874,4,615456,126.2732868280673,"(43.18718655, -0.728247400084667)",13.330120360265296,Normale,3,2,394,Inconnu,2,Guyane,2,Guyane,H1a,Inconnu
795,796,2020,532,3,38916,73.15037593984962,"(46.53914, -0.29947849341978416)",10.569186452136844,Normale,3,2,394,Inconnu,2,Guyane,2,Guyane,H1a,Inconnu
796,797,2020,8309,6,964034,116.02286677097123,"(45.28979315, 5.634382477386232)",13.77888287998754,Normale,3,2,394,Inconnu,2,Guyane,2,Guyane,H1a,Inconnu
797,798,2020,2654,4,301197,113.4879427279578,"(50.52896715, 3.0883523694464854)",12.615523134779588,Normale,4,2,394,Inconnu,2,Guyane,2,Guyane,H1b,Inconnu
798,799,2020,5629,3,627020,111.39101083673832,"(43.7921741, 2.133964772269535)",13.348735311877151,Normale,4,2,394,Inconnu,2,Guyane,2,Guyane,H1b,Inconnu
799,800,2020,4386,4,1248107,284.5661194710442,"(48.76203735, 1.8871375621264361)",14.037139362628812,Normale,5,2,394,Inconnu,2,Guyane,2,Guyane,H1c,Inconnu
800,801,2020,896,3,138241,154.28683035714286,"(48.53034015, 2.239291805668168)",11.83676105152582,Normale,5,2,394,Inconnu,2,Guyane,2,Guyane,H1c,Inconnu
801,802,2020,361,3,49560,137.2853185595568,"(48.774489349999996, 2.4543321444588204)",10.810959513102064,Normale,5,2,394,Inconnu,2,Guyane,2,Guyane,H1c,Inconnu
802,803,2020,9652,6,1259570,130.4983423124741,"(47.2232046, 0.6866702523286876)",14.046281744762007,Normale,5,2,394,Inconnu,2,Guyane,2,Guyane,H1c,Inconnu
803,804,2020,12080,3,1634598,135.31440397350994,"(47.91387245, 2.3075036458463853)",14.306908072293515,Normale,5,2,394,Inconnu,2,Guyane,2,Guyane,H1c,Inconnu
804,805,2020,506,3,36782,72.69169960474308,"(48.1329414, 5.252910789751933)",10.512791060900495,Normale,5,2,394,Inconnu,2,Guyane,2,Guyane,H1c,Inconnu
805,806,2020,7221,4,730088,101.10621797534968,"(44.815194000000005, 4.3986524702343965)",13.50092172350142,Normale,5,2,394,Inconnu,2,Guyane,2,Guyane,H1c,Inconnu
806,807,2020,5590,6,176134,31.5087656529517,"(43.5424182, 5.034323560504859)",12.079006025445816,Normale,5,2,394,Inconnu,2,Guyane,2,Guyane,H1c,Inconnu
807,808,2020,8521,5,288979,33.913742518483744,"(43.417355099999995, 6.266463671939201)",12.574112760547605,Normale,5,2,394,Inconnu,2,Guyane,2,Guyane,H1c,Inconnu
808,809,2020,14064,3,3166474,225.14746871444825,"(49.09076485, -0.24139505722798021)",14.96812953975508,Normale,6,2,394,Inconnu,2,Guyane,2,Guyane,H2a,Inconnu
809,810,2020,14115,5,3286151,232.81268154445624,"(47.34816145, -1.8727461214619257)",15.005227833356766,Normale,6,2,394,Inconnu,2,Guyane,2,Guyane,H2a,Inconnu
810,811,2020,15423,5,1402827,90.95681773973936,"(48.76203735, 1.8871375621264361)",14.1540007571288,Normale,7,2,394,Inconnu,2,Guyane,2,Guyane,H2b,Inconnu
811,812,2020,9349,4,2752327,294.3980104824045,"(47.91387245, 2.3075036458463853)",14.827957656979793,Normale,7,2,394,Inconnu,2,Guyane,2,Guyane,H2b,Inconnu
812,813,2020,15145,3,3517301,232.24172994387587,"(48.24511525, -4.044090245241742)",15.073204776407662,Normale,7,2,394,Inconnu,2,Guyane,2,Guyane,H2b,Inconnu
813,814,2020,17399,5,360689,20.730444278406804,"(44.883745950000005, -0.6051264440438711)",12.795774142637065,Normale,7,2,394,Inconnu,2,Guyane,2,Guyane,H2b,Inconnu
814,815,2020,5905,3,1265051,214.23386960203217,"(43.18718655, -0.728247400084667)",14.050623786018267,Normale,7,2,394,Inconnu,2,Guyane,2,Guyane,H2b,Inconnu
815,816,2020,11305,7,2091781,185.0314904909332,"(45.91901925, 1.203176771876291)",14.55352689223612,Normale,7,2,394,Inconnu,2,Guyane,2,Guyane,H2b,Inconnu
816,817,2020,9585,5,1867098,194.79374021909237,"(48.17276805, -1.6498092420681134)",14.439896447363331,Normale,8,2,394,Inconnu,2,Guyane,2,Guyane,H2c,Inconnu
817,818,2020,5307,3,585072,110.24533634821934,"(48.61902069999999, 3.0418157506708345)",13.279491904753614,Normale,9,2,394,Inconnu,2,Guyane,2,Guyane,H2d,Inconnu
818,819,2020,49835,4,3421113,68.64880104344336,"(48.840185899999994, 2.1986299985796083)",15.045476786994117,Normale,9,2,394,Inconnu,2,Guyane,2,Guyane,H2d,Inconnu
819,820,2020,12022,6,1856015,154.38487772417236,"(44.00996945, -0.6433872354467377)",14.43394281298078,Normale,9,2,394,Inconnu,2,Guyane,2,Guyane,H2d,Inconnu
820,821,2020,3931,3,935748,238.0432459933859,"(45.085724850000005, 3.833826117673291)",13.749102557104605,Normale,9,2,394,Inconnu,2,Guyane,2,Guyane,H2d,Inconnu
821,822,2020,4480,3,523708,116.89910714285716,"(45.7715343, 3.0839934206717934)",13.168691465531406,Normale,9,2,394,Inconnu,2,Guyane,2,Guyane,H2d,Inconnu
822,823,2020,27518,10,4204187,152.77952612835236,"(49.41205455, 2.406487846905477)",15.251591729294038,Normale,10,2,394,Inconnu,2,Guyane,2,Guyane,H3,Inconnu
823,824,2020,17946,9,1196148,66.65262454028753,"(43.305454600000004, 0.9716791701901577)",13.994617787672828,Normale,10,2,394,Inconnu,2,Guyane,2,Guyane,H3,Inconnu
824,825,2020,2667,3,587820,220.40494938132733,"(46.36746405, 3.163882848311948)",13.284177758766344,Normale,10,2,394,Inconnu,2,Guyane,2,Guyane,H3,Inconnu
825,826,2020,84856,14,2762142,32.55093334590365,"(-12.823048, 45.1520755)",14.8315173856879,Normale,12,2,394,Inconnu,2,Guyane,2,Guyane,MAY,Inconnu
826,827,2021,8124,3,705099,86.79209748892171,"(47.024882399999996, 2.5753333606655704)",13.466094915707131,Normale,3,2,394,Inconnu,2,Guyane,2,Guyane,H1a,Inconnu
827,828,2021,35242,5,5745708,163.03580954542875,"(47.91387245, 2.3075036458463853)",15.563963873312716,Normale,3,2,394,Inconnu,2,Guyane,2,Guyane,H1a,Inconnu
828,829,2021,8834,3,1553496,175.8541996830428,"(46.6557086, 4.55855481835173)",14.256019076690103,Normale,3,2,394,Inconnu,2,Guyane,2,Guyane,H1a,Inconnu
829,830,2021,4900,3,951664,194.21714285714285,"(47.85512575, 3.6450439257238765)",13.76596836108912,Normale,3,2,394,Inconnu,2,Guyane,2,Guyane,H1a,Inconnu
830,831,2021,18196,5,2746045,150.9147614860409,"(49.091895199999996, -1.2454952394090721)",14.825672616808491,Normale,3,2,394,Inconnu,2,Guyane,2,Guyane,H1a,Inconnu
831,832,2021,2380,4,341201,143.36176470588236,"(48.5991783, 7.533672637113526)",12.740229956247196,Normale,3,2,394,Inconnu,2,Guyane,2,Guyane,H1a,Inconnu
832,833,2021,9200,3,1264047,137.39641304347825,"(45.73022675, -0.7212875872563794)",14.049829827651465,Normale,3,2,394,Inconnu,2,Guyane,2,Guyane,H1a,Inconnu
833,834,2021,4874,4,599762,123.05334427574888,"(43.18718655, -0.728247400084667)",13.304289856165234,Normale,3,2,394,Inconnu,2,Guyane,2,Guyane,H1a,Inconnu
834,835,2021,532,3,36192,68.03007518796993,"(46.53914, -0.29947849341978416)",10.496621008949695,Normale,3,2,394,Inconnu,2,Guyane,2,Guyane,H1a,Inconnu
835,836,2021,8309,6,885650,106.5892405825009,"(45.28979315, 5.634382477386232)",13.694078246794316,Normale,3,2,394,Inconnu,2,Guyane,2,Guyane,H1a,Inconnu
836,837,2021,2986,3,410760,137.56195579370396,"(46.06904065, 6.344532137164)",12.925766815820904,Normale,3,2,394,Inconnu,2,Guyane,2,Guyane,H1a,Inconnu
837,838,2021,32077,3,2726504,84.99872182560713,"(47.65977515, 1.297183525390464)",14.818531127199496,Normale,4,2,394,Inconnu,2,Guyane,2,Guyane,H1b,Inconnu
838,839,2021,2654,4,312027,117.56857573474,"(50.52896715, 3.0883523694464854)",12.650848206354649,Normale,4,2,394,Inconnu,2,Guyane,2,Guyane,H1b,Inconnu
839,840,2021,5629,3,688074,122.23734233434004,"(43.7921741, 2.133964772269535)",13.441653122602052,Normale,4,2,394,Inconnu,2,Guyane,2,Guyane,H1b,Inconnu
840,841,2021,274,3,30618,111.74452554744524,"(48.61902069999999, 3.0418157506708345)",10.32937601028517,Normale,5,2,394,Inconnu,2,Guyane,2,Guyane,H1c,Inconnu
841,842,2021,4386,4,1373712,313.20383036935704,"(48.76203735, 1.8871375621264361)",14.133027850761277,Normale,5,2,394,Inconnu,2,Guyane,2,Guyane,H1c,Inconnu
842,843,2021,1397,4,174650,125.01789549033644,"(48.53034015, 2.239291805668168)",12.070544975955777,Normale,5,2,394,Inconnu,2,Guyane,2,Guyane,H1c,Inconnu
843,844,2021,356,3,129667,364.2331460674157,"(48.774489349999996, 2.4543321444588204)",11.772732616655956,Normale,5,2,394,Inconnu,2,Guyane,2,Guyane,H1c,Inconnu
844,845,2021,3397,4,157455,46.35119222843686,"(50.5144061, 2.258007849773996)",11.966901333138766,Normale,5,2,394,Inconnu,2,Guyane,2,Guyane,H1c,Inconnu
845,846,2021,8464,4,338633,40.00862476370511,"(47.34816145, -1.8727461214619257)",12.732675157107296,Normale,5,2,394,Inconnu,2,Guyane,2,Guyane,H1c,Inconnu
846,847,2021,17457,3,1757617,100.68264879417998,"(45.6667902, 0.09730504409848517)",14.379470041238148,Normale,5,2,394,Inconnu,2,Guyane,2,Guyane,H1c,Inconnu
847,848,2021,6970,4,183664,26.3506456241033,"(44.883745950000005, -0.6051264440438711)",12.120868725015606,Normale,5,2,394,Inconnu,2,Guyane,2,Guyane,H1c,Inconnu
848,849,2021,8380,5,1049749,125.26837708830548,"(44.815194000000005, 4.3986524702343965)",13.86406259854644,Normale,5,2,394,Inconnu,2,Guyane,2,Guyane,H1c,Inconnu
849,850,2021,7342,4,905599,123.3450013620267,"(44.1640832, 6.187851538609079)",13.716352986431056,Normale,5,2,394,Inconnu,2,Guyane,2,Guyane,H1c,Inconnu
850,851,2021,9151,7,372072,40.65916293301279,"(43.5424182, 5.034323560504859)",12.826845350562548,Normale,5,2,394,Inconnu,2,Guyane,2,Guyane,H1c,Inconnu
851,852,2021,8521,5,302417,35.49078746625983,"(43.417355099999995, 6.266463671939201)",12.619565445325566,Normale,5,2,394,Inconnu,2,Guyane,2,Guyane,H1c,Inconnu
