annee_consommation,zone_climatique,code_region,nom_region,code_departement,nom_departement,nom_commune,vecteur_energie,consommation_declaree
Année de référence,H1a,11,Île-de-France,78,Yvelines,BUCHELAY,Gaz,1485027
Année de référence,H1a,11,Île-de-France,78,Yvelines,CARRIERES SOUS POISSY,Bois,74951
Année de référence,H1a,11,Île-de-France,78,Yvelines,CARRIERES SOUS POISSY,Electricite,5105782
Année de référence,H1a,11,Île-de-France,78,Yvelines,CARRIERES SOUS POISSY,Gaz,2937597
Année de référence,H1a,11,Île-de-France,78,Yvelines,CARRIERES SUR SEINE,Electricite,4657540
Année de référence,H1a,11,Île-de-France,78,Yvelines,CARRIERES SUR SEINE,Gaz,5176500
Année de référence,H1a,11,Île-de-France,78,Yvelines,CARRIERES SUR SEINE,Reseau de chaleur,845291
Année de référence,H1a,11,Île-de-France,78,Yvelines,CERNAY LA VILLE,Electricite,114628
Année de référence,H1a,11,Île-de-France,78,Yvelines,CERNAY LA VILLE,Gaz,363593
Année de référence,H1a,11,Île-de-France,78,Yvelines,CHAMBOURCY,Electricite,11669919
Année de référence,H1a,11,Île-de-France,78,Yvelines,CHAMBOURCY,Gaz,6449457
Année de référence,H1a,11,Île-de-France,78,Yvelines,CHANTELOUP LES VIGNES,Electricite,9622486
Année de référence,H1a,11,Île-de-France,78,Yvelines,CHANTELOUP LES VIGNES,Gaz,4646434
Année de référence,H1a,11,Île-de-France,78,Yvelines,CHANTELOUP LES VIGNES,Reseau de chaleur,819742
Année de référence,H1a,11,Île-de-France,78,Yvelines,CHATOU,Electricite,7843360
Année de référence,H1a,11,Île-de-France,78,Yvelines,CHATOU,Fioul,626744
Année de référence,H1a,11,Île-de-France,78,Yvelines,CHATOU,Gaz,9702218
Année de référence,H1a,11,Île-de-France,78,Yvelines,CHEVREUSE,Electricite,1219636
Année de référence,H1a,11,Île-de-France,78,Yvelines,CHEVREUSE,Gaz,3457538
Année de référence,H1a,11,Île-de-France,78,Yvelines,COIGNIERES,Electricite,7712646
Année de référence,H1a,11,Île-de-France,78,Yvelines,COIGNIERES,Gaz,2653353
Année de référence,H1a,11,Île-de-France,78,Yvelines,CONFLANS SAINTE HONORINE,Electricite,15316291
Année de référence,H1a,11,Île-de-France,78,Yvelines,CONFLANS SAINTE HONORINE,Gaz,19145595
Année de référence,H1a,11,Île-de-France,78,Yvelines,CROISSY SUR SEINE,Electricite,3789404
Année de référence,H1a,11,Île-de-France,78,Yvelines,CROISSY SUR SEINE,Gaz,4949499
Année de référence,H1a,11,Île-de-France,78,Yvelines,ECQUEVILLY,Electricite,2549337
Année de référence,H1a,11,Île-de-France,78,Yvelines,ECQUEVILLY,Gaz,2942339
Année de référence,H1a,11,Île-de-France,78,Yvelines,ELANCOURT,Electricite,34317791
Année de référence,H1a,11,Île-de-France,78,Yvelines,ELANCOURT,Gaz,8807096
Année de référence,H1a,11,Île-de-France,78,Yvelines,EPONE,Electricite,1933033
Année de référence,H1a,11,Île-de-France,78,Yvelines,EPONE,Fioul,114173
Année de référence,H1a,11,Île-de-France,78,Yvelines,EPONE,Gaz,1068553
Année de référence,H1a,11,Île-de-France,78,Yvelines,FLINS SUR SEINE,Electricite,7217236
Année de référence,H1a,11,Île-de-France,78,Yvelines,FLINS SUR SEINE,Gaz,1911890
Année de référence,H1a,11,Île-de-France,78,Yvelines,FONTENAY LE FLEURY,Electricite,821371
Année de référence,H1a,11,Île-de-France,78,Yvelines,FONTENAY SAINT PERE,Electricite,56718
Année de référence,H1a,11,Île-de-France,78,Yvelines,GARGENVILLE,Electricite,1591490
Année de référence,H1a,11,Île-de-France,78,Yvelines,GAZERAN,Electricite,947651
Année de référence,H1a,11,Île-de-France,78,Yvelines,GUYANCOURT,Electricite,90637753
Année de référence,H1a,11,Île-de-France,78,Yvelines,GUYANCOURT,Gaz,58537574
Année de référence,H1a,11,Île-de-France,78,Yvelines,HARDRICOURT,Electricite,1984082
Année de référence,H1a,11,Île-de-France,78,Yvelines,HOUDAN,Electricite,2589734
Année de référence,H1a,11,Île-de-France,78,Yvelines,HOUDAN,Gaz,6269861
Année de référence,H1a,11,Île-de-France,78,Yvelines,HOUILLES,Electricite,1993255
Année de référence,H1a,11,Île-de-France,78,Yvelines,HOUILLES,Gaz,1982181
Année de référence,H1a,11,Île-de-France,78,Yvelines,ISSOU,Electricite,482435
Année de référence,H1a,11,Île-de-France,78,Yvelines,ISSOU,Gaz,2005431
Année de référence,H1a,11,Île-de-France,78,Yvelines,JOUARS PONTCHARTRAIN,Electricite,1396733
Année de référence,H1a,11,Île-de-France,78,Yvelines,JOUARS PONTCHARTRAIN,Gaz,4715683
Année de référence,H1a,11,Île-de-France,78,Yvelines,JOUY EN JOSAS,Electricite,10408809
Année de référence,H1a,11,Île-de-France,78,Yvelines,JOUY EN JOSAS,Gaz,9916977
Année de référence,H1a,11,Île-de-France,78,Yvelines,JUZIERS,Electricite,134490
Année de référence,H1a,11,Île-de-France,78,Yvelines,JUZIERS,Gaz,621900
Année de référence,H1a,11,Île-de-France,78,Yvelines,L ETANG LA VILLE,Electricite,377954
Année de référence,H1a,11,Île-de-France,78,Yvelines,LA CELLE SAINT CLOUD,Electricite,6188854
Année de référence,H1a,11,Île-de-France,78,Yvelines,LA CELLE SAINT CLOUD,Gaz,11774707
Année de référence,H1a,11,Île-de-France,78,Yvelines,LA QUEUE LES YVELINES,Electricite,1813544
Année de référence,H1a,11,Île-de-France,78,Yvelines,LA QUEUE LES YVELINES,Gaz,3302906
Année de référence,H1a,11,Île-de-France,78,Yvelines,LA VERRIERE,Electricite,5636687
Année de référence,H1a,11,Île-de-France,78,Yvelines,LA VERRIERE,Gaz,3440497
Année de référence,H1a,11,Île-de-France,78,Yvelines,LE CHESNAY ROCQUENCOURT,Electricite,23566549
Année de référence,H1a,11,Île-de-France,78,Yvelines,LE CHESNAY ROCQUENCOURT,Fioul,530592
Année de référence,H1a,11,Île-de-France,78,Yvelines,LE CHESNAY ROCQUENCOURT,Gaz,15067263
Année de référence,H1a,11,Île-de-France,78,Yvelines,LE MESNIL LE ROI,Electricite,990071
Année de référence,H1a,11,Île-de-France,78,Yvelines,LE MESNIL LE ROI,Gaz,2918507
Année de référence,H1a,11,Île-de-France,78,Yvelines,LE MESNIL SAINT DENIS,Electricite,1236746
Année de référence,H1a,11,Île-de-France,78,Yvelines,LE MESNIL SAINT DENIS,Gaz,3015978
Année de référence,H1a,11,Île-de-France,78,Yvelines,LE PECQ,Electricite,5327618
Année de référence,H1a,11,Île-de-France,78,Yvelines,LE PECQ,Gaz,7382209
Année de référence,H1a,11,Île-de-France,78,Yvelines,LE PERRAY EN YVELINES,Electricite,4159617
Année de référence,H1a,11,Île-de-France,78,Yvelines,LE PERRAY EN YVELINES,Gaz,4994912
Année de référence,H1a,11,Île-de-France,78,Yvelines,LE PORT MARLY,Electricite,2788991
Année de référence,H1a,11,Île-de-France,78,Yvelines,LE PORT MARLY,Gaz,849218
Année de référence,H1a,11,Île-de-France,78,Yvelines,LE TREMBLAY SUR MAULDRE,Gaz,3523766
Année de référence,H1a,11,Île-de-France,78,Yvelines,LE VESINET,Electricite,6884504
Année de référence,H1a,11,Île-de-France,78,Yvelines,LE VESINET,Gaz,8783811
Année de référence,H1a,11,Île-de-France,78,Yvelines,LES CLAYES SOUS BOIS,Electricite,32940036
Année de référence,H1a,11,Île-de-France,78,Yvelines,LES CLAYES SOUS BOIS,Gaz,11779535
Année de référence,H1a,11,Île-de-France,78,Yvelines,LES ESSARTS LE ROI,Electricite,1905708
Année de référence,H1a,11,Île-de-France,78,Yvelines,LES ESSARTS LE ROI,Gaz,2501952
Année de référence,H1a,11,Île-de-France,78,Yvelines,LES LOGES EN JOSAS,Electricite,535714
Année de référence,H1a,11,Île-de-France,78,Yvelines,LES MESNULS,Electricite,1073861
Année de référence,H1a,11,Île-de-France,78,Yvelines,LES MUREAUX,Electricite,11297227
Année de référence,H1a,11,Île-de-France,78,Yvelines,LES MUREAUX,Gaz,13854185
Année de référence,H1a,11,Île-de-France,78,Yvelines,LEVIS SAINT NOM,Electricite,141887
Année de référence,H1a,11,Île-de-France,78,Yvelines,LIMAY,Bois,350244
Année de référence,H1a,11,Île-de-France,78,Yvelines,LIMAY,Electricite,4908830
Année de référence,H1a,11,Île-de-France,78,Yvelines,LIMAY,Gaz,7614659
Année de référence,H1a,11,Île-de-France,78,Yvelines,LONGNES,Electricite,82782
Année de référence,H1a,11,Île-de-France,78,Yvelines,LONGNES,Gaz,311790
Année de référence,H1a,11,Île-de-France,78,Yvelines,LOUVECIENNES,Electricite,9114388
Année de référence,H1a,11,Île-de-France,78,Yvelines,LOUVECIENNES,Gaz,3935402
Année de référence,H1a,11,Île-de-France,78,Yvelines,MAGNANVILLE,Electricite,4167830
Année de référence,H1a,11,Île-de-France,78,Yvelines,MAGNANVILLE,Gaz,8313407
Année de référence,H1a,11,Île-de-France,78,Yvelines,MAGNY LES HAMEAUX,Gaz,3611327
Année de référence,H1a,11,Île-de-France,78,Yvelines,MAISONS LAFFITTE,Electricite,35327422
Année de référence,H1a,11,Île-de-France,78,Yvelines,MAISONS LAFFITTE,Gaz,7769411
Année de référence,H1a,11,Île-de-France,78,Yvelines,MANTES LA JOLIE,Electricite,19391029
Année de référence,H1a,11,Île-de-France,78,Yvelines,MANTES LA JOLIE,Gaz,8239643
Année de référence,H1a,11,Île-de-France,78,Yvelines,MANTES LA JOLIE,Reseau de chaleur,10986622
Année de référence,H1a,11,Île-de-France,78,Yvelines,MANTES LA VILLE,Electricite,4903964
Année de référence,H1a,11,Île-de-France,78,Yvelines,MANTES LA VILLE,Gaz,3672855
Année de référence,H1a,11,Île-de-France,78,Yvelines,MARLY LE ROI,Electricite,6069874
Année de référence,H1a,11,Île-de-France,78,Yvelines,MARLY LE ROI,Gaz,4016356
Année de référence,H1a,11,Île-de-France,78,Yvelines,MAULE,Electricite,1333745
Année de référence,H1a,11,Île-de-France,78,Yvelines,MAULE,Fioul,592078
Année de référence,H1a,11,Île-de-France,78,Yvelines,MAULE,Gaz,2457826
Année de référence,H1a,11,Île-de-France,78,Yvelines,MAULETTE,Gaz,766819
Année de référence,H1a,11,Île-de-France,78,Yvelines,MAUREPAS,Electricite,15789099
Année de référence,H1a,11,Île-de-France,78,Yvelines,MAUREPAS,Gaz,13895323
Année de référence,H1a,11,Île-de-France,78,Yvelines,MEULAN EN YVELINES,Electricite,6012271
Année de référence,H1a,11,Île-de-France,78,Yvelines,MEULAN EN YVELINES,Gaz,7409391
Année de référence,H1a,11,Île-de-France,78,Yvelines,MEZIERES SUR SEINE,Electricite,1933382
Année de référence,H1a,11,Île-de-France,78,Yvelines,MEZIERES SUR SEINE,Gaz,2852418
Année de référence,H1a,11,Île-de-France,78,Yvelines,MONTESSON,Electricite,14364833
Année de référence,H1a,11,Île-de-France,78,Yvelines,MONTESSON,Gaz,6599995
Année de référence,H1a,11,Île-de-France,78,Yvelines,MONTFORT L AMAURY,Electricite,1606023
Année de référence,H1a,11,Île-de-France,78,Yvelines,MONTFORT L AMAURY,Gaz,3481971
Année de référence,H1a,11,Île-de-France,78,Yvelines,MONTIGNY LE BRETONNEUX,Electricite,50630704
Année de référence,H1a,11,Île-de-France,78,Yvelines,MONTIGNY LE BRETONNEUX,Gaz,23844916
Année de référence,H1a,11,Île-de-France,78,Yvelines,NOISY LE ROI,Electricite,1303942
Année de référence,H1a,11,Île-de-France,78,Yvelines,ORGERUS,Electricite,1346445
Année de référence,H1a,11,Île-de-France,78,Yvelines,ORGERUS,Gaz,3777028
Année de référence,H1a,11,Île-de-France,78,Yvelines,ORGEVAL,Electricite,9135775
Année de référence,H1a,11,Île-de-France,78,Yvelines,ORGEVAL,Gaz,1069430
Année de référence,H1a,11,Île-de-France,78,Yvelines,PLAISIR,Electricite,35034992
Année de référence,H1a,11,Île-de-France,78,Yvelines,PLAISIR,Gaz,23548357
Année de référence,H1a,11,Île-de-France,78,Yvelines,PLAISIR,Reseau de chaleur,12071983
Année de référence,H1a,11,Île-de-France,78,Yvelines,POISSY,Electricite,50922082
Année de référence,H1a,11,Île-de-France,78,Yvelines,POISSY,Gaz,43769068
Année de référence,H1a,11,Île-de-France,78,Yvelines,PORCHEVILLE,Electricite,1356325
Année de référence,H1a,11,Île-de-France,78,Yvelines,PORCHEVILLE,Gaz,4039362
Année de référence,H1a,11,Île-de-France,78,Yvelines,RAMBOUILLET,Electricite,23620275
Année de référence,H1a,11,Île-de-France,78,Yvelines,RAMBOUILLET,Gaz,19029674
Année de référence,H1a,11,Île-de-France,78,Yvelines,ROSNY SUR SEINE,Electricite,1254554
Année de référence,H1a,11,Île-de-France,78,Yvelines,ROSNY SUR SEINE,Gaz,2275982
Année de référence,H1a,11,Île-de-France,78,Yvelines,SAINT ARNOULT EN YVELINES,Electricite,1825109
Année de référence,H1a,11,Île-de-France,78,Yvelines,SAINT ARNOULT EN YVELINES,Gaz,1472233
Année de référence,H1a,11,Île-de-France,78,Yvelines,SAINT CYR L ECOLE,Electricite,2654760
Année de référence,H1a,11,Île-de-France,78,Yvelines,SAINT CYR L ECOLE,Gaz,1677829
Année de référence,H1a,11,Île-de-France,78,Yvelines,SAINT GERMAIN EN LAYE,Electricite,28179596
Année de référence,H1a,11,Île-de-France,78,Yvelines,SAINT GERMAIN EN LAYE,Fioul,3803025
Année de référence,H1a,11,Île-de-France,78,Yvelines,SAINT GERMAIN EN LAYE,Gaz,45331684
Année de référence,H1a,11,Île-de-France,78,Yvelines,SAINT GERMAIN EN LAYE,Reseau de chaleur,5386027
Année de référence,H1a,11,Île-de-France,78,Yvelines,SAINT NOM LA BRETECHE,Electricite,951237
Année de référence,H1a,11,Île-de-France,78,Yvelines,SAINT NOM LA BRETECHE,Gaz,2146210
Année de référence,H1a,11,Île-de-France,78,Yvelines,SAINT REMY LES CHEVREUSE,Electricite,8994364
Année de référence,H1a,11,Île-de-France,78,Yvelines,SAINT REMY LES CHEVREUSE,Gaz,10248945
Année de référence,H1a,11,Île-de-France,78,Yvelines,SARTROUVILLE,Electricite,18880454
Année de référence,H1a,11,Île-de-France,78,Yvelines,SARTROUVILLE,Gaz,12874331
Année de référence,H1a,11,Île-de-France,78,Yvelines,TRAPPES,Electricite,36642361
Année de référence,H1a,11,Île-de-France,78,Yvelines,TRAPPES,Fioul,3017271
Année de référence,H1a,11,Île-de-France,78,Yvelines,TRAPPES,Gaz,46755326
Année de référence,H1a,11,Île-de-France,78,Yvelines,TRIEL SUR SEINE,Electricite,1932790
Année de référence,H1a,11,Île-de-France,78,Yvelines,TRIEL SUR SEINE,Gaz,1936342
Année de référence,H1a,11,Île-de-France,78,Yvelines,VELIZY VILLACOUBLAY,Electricite,110191593
Année de référence,H1a,11,Île-de-France,78,Yvelines,VELIZY VILLACOUBLAY,Gaz,12351036
Année de référence,H1a,11,Île-de-France,78,Yvelines,VELIZY VILLACOUBLAY,Reseau de chaleur,8195317
Année de référence,H1a,11,Île-de-France,78,Yvelines,VERNEUIL SUR SEINE,Electricite,3975584
Année de référence,H1a,11,Île-de-France,78,Yvelines,VERNEUIL SUR SEINE,Gaz,6951128
Année de référence,H1a,11,Île-de-France,78,Yvelines,VERNOUILLET,Electricite,3114719
Année de référence,H1a,11,Île-de-France,78,Yvelines,VERNOUILLET,Gaz,2968250
Année de référence,H1a,11,Île-de-France,78,Yvelines,VERSAILLES,Electricite,52877028
Année de référence,H1a,11,Île-de-France,78,Yvelines,VERSAILLES,Fioul,1550804
Année de référence,H1a,11,Île-de-France,78,Yvelines,VERSAILLES,Gaz,43549874
Année de référence,H1a,11,Île-de-France,78,Yvelines,VERSAILLES,Reseau de chaleur,16123496
Année de référence,H1a,11,Île-de-France,78,Yvelines,VILLENNES SUR SEINE,Electricite,1725778
Année de référence,H1a,11,Île-de-France,78,Yvelines,VILLENNES SUR SEINE,Gaz,798060
Année de référence,H1a,11,Île-de-France,78,Yvelines,VILLEPREUX,Electricite,2582820
Année de référence,H1a,11,Île-de-France,78,Yvelines,VILLEPREUX,Gaz,2340875
Année de référence,H1a,11,Île-de-France,78,Yvelines,VILLIERS SAINT FREDERIC,Electricite,5781167
Année de référence,H1a,11,Île-de-France,78,Yvelines,VILLIERS SAINT FREDERIC,Gaz,2647709
Année de référence,H1a,11,Île-de-France,78,Yvelines,VIROFLAY,Electricite,5033781
Année de référence,H1a,11,Île-de-France,78,Yvelines,VIROFLAY,Gaz,2968781
Année de référence,H1a,11,Île-de-France,78,Yvelines,VOISINS LE BRETONNEUX,Electricite,3492955
Année de référence,H1a,11,Île-de-France,78,Yvelines,VOISINS LE BRETONNEUX,Gaz,2842869
Année de référence,H1a,11,Île-de-France,91,Essonne,ARPAJON,Electricite,547739
Année de référence,H1a,11,Île-de-France,91,Essonne,ARPAJON,Gaz,1628680
Année de référence,H1a,11,Île-de-France,91,Essonne,ATHIS MONS,Electricite,18496109
Année de référence,H1a,11,Île-de-France,91,Essonne,ATHIS MONS,Gaz,14614509
Année de référence,H1a,11,Île-de-France,91,Essonne,AVRAINVILLE,Electricite,499270
Année de référence,H1a,11,Île-de-France,91,Essonne,AVRAINVILLE,Gaz,422420
Année de référence,H1a,11,Île-de-France,91,Essonne,BALLAINVILLIERS,Electricite,6205957
Année de référence,H1a,11,Île-de-France,91,Essonne,BALLAINVILLIERS,Gaz,5729857
Année de référence,H1a,11,Île-de-France,91,Essonne,BALLANCOURT SUR ESSONNE,Electricite,666631
Année de référence,H1a,11,Île-de-France,91,Essonne,BALLANCOURT SUR ESSONNE,Gaz,1395785
Année de référence,H1a,11,Île-de-France,91,Essonne,BIEVRES,Electricite,691223
Année de référence,H1a,11,Île-de-France,91,Essonne,BONDOUFLE,Electricite,7405666
Année de référence,H1a,11,Île-de-France,91,Essonne,BONDOUFLE,Gaz,4005335
Année de référence,H1a,11,Île-de-France,91,Essonne,BOUSSY SAINT ANTOINE,Electricite,9622845
Année de référence,H1a,11,Île-de-France,91,Essonne,BOUSSY SAINT ANTOINE,Gaz,4835769
Année de référence,H1a,11,Île-de-France,91,Essonne,BRETIGNY SUR ORGE,Electricite,31412786
Année de référence,H1a,11,Île-de-France,91,Essonne,BRETIGNY SUR ORGE,Fioul,166898
Année de référence,H1a,11,Île-de-France,91,Essonne,BRETIGNY SUR ORGE,Gaz,45828930
Année de référence,H1a,11,Île-de-France,91,Essonne,BREUILLET,Electricite,2186348
Année de référence,H1a,11,Île-de-France,91,Essonne,BREUILLET,Reseau de chaleur,1606251
Année de référence,H1a,11,Île-de-France,91,Essonne,BRUNOY,Electricite,8422155
Année de référence,H1a,11,Île-de-France,91,Essonne,BRUNOY,Gaz,10494336
Année de référence,H1a,11,Île-de-France,91,Essonne,BURES SUR YVETTE,Electricite,2349580
Année de référence,H1a,11,Île-de-France,91,Essonne,BURES SUR YVETTE,Gaz,3905190
Année de référence,H1a,11,Île-de-France,91,Essonne,CERNY,Electricite,237786
Année de référence,H1a,11,Île-de-France,91,Essonne,CERNY,Gaz,763689
Année de référence,H1a,11,Île-de-France,91,Essonne,CHILLY MAZARIN,Electricite,34556638
Année de référence,H1a,11,Île-de-France,91,Essonne,CHILLY MAZARIN,Gaz,10785696
Année de référence,H1a,11,Île-de-France,91,Essonne,CORBEIL ESSONNES,Electricite,14782260
Année de référence,H1a,11,Île-de-France,91,Essonne,CORBEIL ESSONNES,Gaz,13394914
Année de référence,H1a,11,Île-de-France,91,Essonne,CROSNE,Electricite,2240102
Année de référence,H1a,11,Île-de-France,91,Essonne,CROSNE,Gaz,2161345
Année de référence,H1a,11,Île-de-France,91,Essonne,DOURDAN,Electricite,4442791
Année de référence,H1a,11,Île-de-France,91,Essonne,DOURDAN,Gaz,5282132
Année de référence,H1a,11,Île-de-France,91,Essonne,DRAVEIL,Electricite,9690485
Année de référence,H1a,11,Île-de-France,91,Essonne,DRAVEIL,Gaz,24076110
Année de référence,H1a,11,Île-de-France,91,Essonne,EGLY,Electricite,963342
Année de référence,H1a,11,Île-de-France,91,Essonne,EGLY,Gaz,1778734
Année de référence,H1a,11,Île-de-France,91,Essonne,EPINAY SOUS SENART,Electricite,2359161
Année de référence,H1a,11,Île-de-France,91,Essonne,EPINAY SOUS SENART,Gaz,2062175
Année de référence,H1a,11,Île-de-France,91,Essonne,EPINAY SUR ORGE,Electricite,7867062
Année de référence,H1a,11,Île-de-France,91,Essonne,EPINAY SUR ORGE,Gaz,13730851
Année de référence,H1a,11,Île-de-France,91,Essonne,ETAMPES,Electricite,8389089
Année de référence,H1a,11,Île-de-France,91,Essonne,ETAMPES,Gaz,1839532
Année de référence,H1a,11,Île-de-France,91,Essonne,ETIOLLES,Electricite,254152
Année de référence,H1a,11,Île-de-France,91,Essonne,ETIOLLES,Gaz,646423
Année de référence,H1a,11,Île-de-France,91,Essonne,ETRECHY,Electricite,1152222
Année de référence,H1a,11,Île-de-France,91,Essonne,ETRECHY,Gaz,1603943
Année de référence,H1a,11,Île-de-France,91,Essonne,EVRY COURCOURONNES,Electricite,80144006
Année de référence,H1a,11,Île-de-France,91,Essonne,EVRY COURCOURONNES,Gaz,30470320
Année de référence,H1a,11,Île-de-France,91,Essonne,EVRY COURCOURONNES,Reseau de chaleur,23983993
Année de référence,H1a,11,Île-de-France,91,Essonne,FLEURY MEROGIS,Electricite,14690971
Année de référence,H1a,11,Île-de-France,91,Essonne,FLEURY MEROGIS,Gaz,4027484
Année de référence,H1a,11,Île-de-France,91,Essonne,FONTENAY LES BRIIS,Electricite,412105
