annee_consommation,zone_climatique,code_region,code_departement,nom_commune,nombre_declaration,surface_declaree,consommation_declaree,vecteur_energie
2021,MAR,01,971,BAIE MAHAULT,3,567,68554,Electricite
2021,MAR,02,972,DUCOS,17,2072,411751,Electricite
2021,MAR,02,972,FORT DE FRANCE,78,189082,26394223,Electricite
2021,MAR,02,972,LE LAMENTIN,95,243399,31502941,Electricite
2021,MAR,02,972,LE MARIN,4,2294,362737,Electricite
2021,MAR,02,972,LES TROIS ILETS,3,9355,2084914,Electricite
2021,MAR,02,972,SCHOELCHER,13,42551,8210579,Electricite
2021,MAR,02,972,TRINITE,3,8691,1536458,Electricite
2021,MAY,06,976,MAMOUDZOU,13,32203,2661442,Electricite
2021,REU,04,974,BRAS PANON,6,18690,1957673,Electricite
2021,REU,04,974,LA PLAINE DES PALMISTES,3,5509,955655,Electricite
2021,REU,04,974,LA POSSESSION,13,39145,5791738,Electricite
2021,REU,04,974,LE TAMPON,34,100188,10566602,Electricite
2021,REU,04,974,LES AVIRONS,5,12533,574131,Electricite
2021,REU,04,974,PETITE ILE,12,14585,1558790,Electricite
2021,REU,04,974,SAINT ANDRE,31,82016,3432846,Electricite
2021,REU,04,974,SAINT BENOIT,30,87965,9344659,Electricite
2021,REU,04,974,SAINT JOSEPH,37,67427,9441649,Electricite
2021,REU,04,974,SAINT LEU,44,65052,9426752,Electricite
2021,REU,04,974,SAINT LOUIS,32,83650,9085974,Electricite
2021,REU,04,974,SAINTE MARIE,99,155458,21435673,Electricite
2021,REU,04,974,SAINTE SUZANNE,30,77817,11862223,Electricite
2022,GUA,01,971,BAIE MAHAULT,64,152734,17486243,Electricite
2022,GUA,01,971,BAILLIF,7,8545,1190572,Electricite
2022,GUA,01,971,BASSE TERRE,6,9528,425281,Electricite
2022,GUA,01,971,GOURBEYRE,4,10991,800965,Electricite
2022,GUA,01,971,LE GOSIER,3,264,54729,Electricite
2022,GUA,01,971,LE MOULE,3,360,35930,Electricite
2022,GUA,01,971,LES ABYMES,28,78218,11732436,Electricite
2022,GUA,01,971,SAINT FRANCOIS,4,5871,298542,Electricite
2022,GUY,03,973,CAYENNE,22,60390,6477439,Electricite
2022,GUY,03,973,KOUROU,8,14326,2507279,Electricite
2022,GUY,03,973,MATOURY,3,306,82976,Electricite
2022,GUY,03,973,REMIRE MONTJOLY,10,14915,2609749,Electricite
2022,H1a,11,75,PARIS 03,97,120120,16720823,Electricite
2022,H1a,11,75,PARIS 03,97,120120,16720823,Gaz
2022,H1a,11,75,PARIS 03,97,120120,16720823,Reseau de chaleur
2022,H1a,11,75,PARIS 04,86,282801,33204233,Electricite
2022,H1a,11,75,PARIS 04,86,282801,33204233,Gaz
2022,H1a,11,75,PARIS 04,86,282801,33204233,Reseau de chaleur
2022,H1a,11,75,PARIS 04,86,282801,33204233,Non spécifié
2022,H1a,11,75,PARIS 05,72,176432,31742062,Electricite
2022,H1a,11,75,PARIS 05,72,176432,31742062,Gaz
2022,H1a,11,75,PARIS 05,72,176432,31742062,Reseau de chaleur
2022,H1a,11,77,AUBEPIERRE OZOUER LE REPOS,3,7082,496475,Electricite
2022,H1a,11,77,AUBEPIERRE OZOUER LE REPOS,3,7082,496475,Gaz
2022,H1a,11,77,AVON,24,59252,8904013,Electricite
2022,H1a,11,77,AVON,24,59252,8904013,Gaz
2022,H1a,11,77,BOIS LE ROI,4,24533,3514527,Electricite
2022,H1a,11,77,BOIS LE ROI,4,24533,3514527,Gaz
2022,H1a,11,77,BRAY SUR SEINE,3,12101,1879916,Electricite
2022,H1a,11,77,BRIE COMTE ROBERT,29,153371,14426111,Electricite
2022,H1a,11,77,BRIE COMTE ROBERT,29,153371,14426111,Gaz
2022,H1a,11,77,BROU SUR CHANTEREINE,4,12280,2358424,Gaz
2022,H1a,11,77,BROU SUR CHANTEREINE,4,12280,2358424,Non spécifié
2022,H1a,11,77,CESSON,20,77088,13830533,Electricite
2022,H1a,11,77,CESSON,20,77088,13830533,Gaz
2022,H1a,11,77,CHAMPS SUR MARNE,19,91694,17916062,Electricite
2022,H1a,11,77,CHAMPS SUR MARNE,19,91694,17916062,Gaz
2022,H1a,11,77,CHANTELOUP EN BRIE,3,7859,1071860,Electricite
2022,H1a,11,77,CHATRES,6,238165,11092444,Electricite
2022,H1a,11,77,CHATRES,6,238165,11092444,Gaz
2022,H1a,11,77,CHAUCONIN NEUFMONTIERS,12,59307,8771436,Electricite
2022,H1a,11,77,CHAUCONIN NEUFMONTIERS,12,59307,8771436,Gaz
2022,H1a,11,77,CHELLES,74,232293,30806311,Electricite
2022,H1a,11,77,CHELLES,74,232293,30806311,Gaz
2022,H1a,11,77,CHELLES,74,232293,30806311,Reseau de chaleur
2022,H1a,11,77,CHELLES,74,232293,30806311,Non spécifié
2022,H1a,11,77,CLAYE SOUILLY,66,157260,25327580,Electricite
2022,H1a,11,77,CLAYE SOUILLY,66,157260,25327580,Gaz
2022,H1a,11,77,COLLEGIEN,48,100002,32962548,Electricite
2022,H1a,11,77,COLLEGIEN,48,100002,32962548,Gaz
2022,H1a,11,77,COMBS LA VILLE,23,171676,16873817,Electricite
2022,H1a,11,77,COMBS LA VILLE,23,171676,16873817,Gaz
2022,H1a,11,77,COMPANS,12,115680,5951374,Electricite
2022,H1a,11,77,COMPANS,12,115680,5951374,Gaz
2022,H1a,11,77,COUILLY PONT AUX DAMES,4,8326,2100067,Electricite
2022,H1a,11,77,COULOMMIERS,24,73732,13247431,Electricite
2022,H1a,11,77,COULOMMIERS,24,73732,13247431,Gaz
2022,H1a,11,77,CRECY LA CHAPELLE,3,13599,2371162,Electricite
2022,H1a,11,77,CRECY LA CHAPELLE,3,13599,2371162,Gaz
2022,H1a,11,77,CREGY LES MEAUX,4,26876,2899926,Electricite
2022,H1a,11,77,CROISSY BEAUBOURG,41,224049,31320802,Electricite
2022,H1a,11,77,CROISSY BEAUBOURG,41,224049,31320802,Gaz
2022,H1a,11,77,DAMMARIE LES LYS,38,88875,13856210,Electricite
2022,H1a,11,77,DAMMARIE LES LYS,38,88875,13856210,Gaz
2022,H1a,11,77,EMERAINVILLE,14,77172,5625245,Electricite
2022,H1a,11,77,EMERAINVILLE,14,77172,5625245,Gaz
2022,H1a,11,77,ESBLY,4,16125,1808584,Electricite
2022,H1a,11,77,FERRIERES EN BRIE,13,171911,11585424,Electricite
2022,H1a,11,77,FERRIERES EN BRIE,13,171911,11585424,Gaz
2022,H1a,11,77,FONTAINEBLEAU,18,67318,11467600,Electricite
2022,H1a,11,77,FONTAINEBLEAU,18,67318,11467600,Gaz
2022,H1a,11,77,FONTENAY TRESIGNY,6,102008,6489662,Electricite
2022,H1a,11,77,FONTENAY TRESIGNY,6,102008,6489662,Gaz
2022,H1a,11,77,GRETZ ARMAINVILLIERS,8,51242,2530941,Electricite
2022,H1a,11,77,GRETZ ARMAINVILLIERS,8,51242,2530941,Gaz
2022,H1a,11,77,GUIGNES,3,6960,2353303,Gaz
2022,H1a,11,77,JOUARRE,3,15650,2462726,Electricite
2022,H1a,11,77,LA CHAPELLE LA REINE,3,21062,2391491,Electricite
2022,H1a,11,77,LA CHAPELLE LA REINE,3,21062,2391491,Gaz
2022,H1a,11,77,LA FERTE GAUCHER,10,19134,4112428,Electricite
2022,H1a,11,77,LA FERTE GAUCHER,10,19134,4112428,Gaz
2022,H1a,11,77,LA FERTE SOUS JOUARRE,7,26488,3827330,Electricite
2022,H1a,11,77,LA FERTE SOUS JOUARRE,7,26488,3827330,Gaz
2022,H1a,11,77,LAGNY SUR MARNE,20,99243,12597455,Electricite
2022,H1a,11,77,LAGNY SUR MARNE,20,99243,12597455,Gaz
2022,H1a,11,77,LE CHATELET EN BRIE,4,23315,2517289,Electricite
2022,H1a,11,77,LE CHATELET EN BRIE,4,23315,2517289,Gaz
2022,H1a,11,77,LE MEE SUR SEINE,9,23208,2427822,Electricite
2022,H1a,11,77,LE MEE SUR SEINE,9,23208,2427822,Gaz
2022,H1a,11,77,LE MESNIL AMELOT,20,59745,10889289,Electricite
2022,H1a,11,77,LE MESNIL AMELOT,20,59745,10889289,Gaz
2022,H1a,11,77,LIEUSAINT,109,497131,28758890,Electricite
2022,H1a,11,77,LIEUSAINT,109,497131,28758890,Gaz
2022,H1a,11,77,LOGNES,60,234493,27795011,Electricite
2022,H1a,11,77,LOGNES,60,234493,27795011,Gaz
2022,H1a,11,77,MAGNY LE HONGRE,15,100692,19235739,Electricite
2022,H1a,11,77,MAGNY LE HONGRE,15,100692,19235739,Gaz
2022,H1a,11,77,MAREUIL LES MEAUX,7,24926,3194247,Electricite
2022,H1a,11,77,MAREUIL LES MEAUX,7,24926,3194247,Gaz
2022,H1a,11,77,MAROLLES SUR SEINE,4,51701,1550855,Electricite
2022,H1a,11,77,MITRY MORY,31,265919,25479558,Electricite
2022,H1a,11,77,MITRY MORY,31,265919,25479558,Gaz
2022,H1a,11,77,MOISSY CRAMAYEL,52,564573,32973013,Electricite
2022,H1a,11,77,MOISSY CRAMAYEL,52,564573,32973013,Gaz
2022,H1a,11,77,MONTEREAU FAULT YONNE,49,149027,16188365,Electricite
2022,H1a,11,77,MONTEREAU FAULT YONNE,49,149027,16188365,Gaz
2022,H1a,11,77,MONTEREAU FAULT YONNE,49,149027,16188365,Reseau de chaleur
2022,H1a,11,77,MONTEREAU SUR LE JARD,12,61978,9628900,Electricite
2022,H1a,11,77,MONTEREAU SUR LE JARD,12,61978,9628900,Non spécifié
2022,H1a,11,77,MONTEVRAIN,22,60066,10088606,Electricite
2022,H1a,11,77,MONTEVRAIN,22,60066,10088606,Gaz
2022,H1a,11,77,MORET LOING ET ORVANNE,8,28796,5451347,Electricite
2022,H1a,11,77,MORET LOING ET ORVANNE,8,28796,5451347,Gaz
2022,H1a,11,77,MORMANT,5,86190,6424204,Electricite
2022,H1a,11,77,MORMANT,5,86190,6424204,Gaz
2022,H1a,11,77,MOUROUX,7,9157,982756,Electricite
2022,H1a,11,77,NANDY,3,16859,1991523,Electricite
2022,H1a,11,77,NANGIS,24,57298,8479764,Electricite
2022,H1a,11,77,NANGIS,24,57298,8479764,Gaz
2022,H1a,11,77,NANTEUIL LES MEAUX,9,24088,4668670,Electricite
2022,H1a,11,77,NANTEUIL LES MEAUX,9,24088,4668670,Gaz
2022,H1a,11,77,NEMOURS,34,112298,15722572,Electricite
2022,H1a,11,77,NEMOURS,34,112298,15722572,Gaz
2022,H1a,11,77,NOISIEL,26,135400,21169317,Electricite
2022,H1a,11,77,NOISIEL,26,135400,21169317,Gaz
2022,H1a,11,77,NOISIEL,26,135400,21169317,Reseau de chaleur
2022,H1a,11,77,OCQUERRE,4,19989,3862784,Electricite
2022,H1a,11,77,OCQUERRE,4,19989,3862784,Gaz
2022,H1a,11,77,OTHIS,4,11836,2908283,Electricite
2022,H1a,11,77,OTHIS,4,11836,2908283,Gaz
2022,H1a,11,77,OZOIR LA FERRIERE,26,69516,7620084,Electricite
2022,H1a,11,77,OZOIR LA FERRIERE,26,69516,7620084,Gaz
2022,H1a,11,77,PERTHES,7,7129,1869317,Bois
2022,H1a,11,77,PERTHES,7,7129,1869317,Electricite
2022,H1a,11,77,PONTAULT COMBAULT,65,143547,21560159,Electricite
2022,H1a,11,77,PONTAULT COMBAULT,65,143547,21560159,Gaz
2022,H1a,11,77,PRINGY,3,3626,364519,Electricite
2022,H1a,11,77,PROVINS,24,68428,8833420,Electricite
2022,H1a,11,77,PROVINS,24,68428,8833420,Gaz
2022,H1a,11,77,QUINCY VOISINS,3,21345,995664,Electricite
2022,H1a,11,77,ROISSY EN BRIE,21,92089,10923691,Electricite
2022,H1a,11,77,ROISSY EN BRIE,21,92089,10923691,Gaz
2022,H1a,11,77,RUBELLES,4,7002,607653,Electricite
2022,H1a,11,77,SAINT FARGEAU PONTHIERRY,6,37462,4757169,Electricite
2022,H1a,11,77,SAINT FARGEAU PONTHIERRY,6,37462,4757169,Gaz
2022,H1a,11,77,SAINT MARD,8,150117,6539187,Electricite
2022,H1a,11,77,SAINT MARD,8,150117,6539187,Gaz
2022,H1a,11,77,SAINT PIERRE LES NEMOURS,6,20563,2890835,Electricite
2022,H1a,11,77,SAINT PIERRE LES NEMOURS,6,20563,2890835,Gaz
2022,H1a,11,77,SAINT SOUPPLETS,4,10132,1802890,Electricite
2022,H1a,11,77,SAINT SOUPPLETS,4,10132,1802890,Gaz
2022,H1a,11,77,SAINT THIBAULT DES VIGNES,23,88892,21504767,Electricite
2022,H1a,11,77,SAINT THIBAULT DES VIGNES,23,88892,21504767,Gaz
2022,H1a,11,77,SAMOREAU,7,13163,1516413,Electricite
2022,H1a,11,77,SAMOREAU,7,13163,1516413,Gaz
2022,H1a,11,77,SAVIGNY LE TEMPLE,49,292476,24355891,Electricite
2022,H1a,11,77,SAVIGNY LE TEMPLE,49,292476,24355891,Gaz
2022,H1a,11,77,SEINE PORT,5,13682,7530474,Electricite
2022,H1a,11,77,SEINE PORT,5,13682,7530474,Gaz
2022,H1a,11,77,SERRIS,77,167087,30233635,Electricite
2022,H1a,11,77,SERRIS,77,167087,30233635,Gaz
2022,H1a,11,77,SERRIS,77,167087,30233635,Non spécifié
2022,H1a,11,77,SERVON,18,61497,5906119,Electricite
2022,H1a,11,77,SOUPPES SUR LOING,3,9158,2517138,Non spécifié
2022,H1a,11,77,TORCY,41,106018,11553029,Electricite
2022,H1a,11,77,TORCY,41,106018,11553029,Gaz
2022,H1a,11,77,TOURNAN EN BRIE,8,56824,2840348,Electricite
2022,H1a,11,77,TOURNAN EN BRIE,8,56824,2840348,Gaz
2022,H1a,11,77,VAIRES SUR MARNE,7,18682,2511539,Electricite
2022,H1a,11,77,VAIRES SUR MARNE,7,18682,2511539,Gaz
2022,H1a,11,77,VARENNES SUR SEINE,15,33709,8631735,Electricite
2022,H1a,11,77,VAUX LE PENIL,22,76339,12883206,Electricite
2022,H1a,11,77,VAUX LE PENIL,22,76339,12883206,Gaz
2022,H1a,11,77,VERT SAINT DENIS,21,90444,20022613,Electricite
2022,H1a,11,77,VERT SAINT DENIS,21,90444,20022613,Gaz
2022,H1a,11,77,VILLENOY,4,5729,768214,Electricite
2022,H1a,11,77,VILLENOY,4,5729,768214,Gaz
2022,H1a,11,77,VILLEPARISIS,26,97774,12147062,Electricite
2022,H1a,11,77,VILLEPARISIS,26,97774,12147062,Gaz
2022,H1a,11,77,VILLIERS EN BIERE,22,51833,11469318,Electricite
2022,H1a,11,77,VILLIERS SAINT GEORGES,3,6698,843617,Electricite
2022,H1a,11,77,VULAINES SUR SEINE,5,15691,2808367,Electricite
2022,H1a,11,77,VULAINES SUR SEINE,5,15691,2808367,Gaz
2022,H1a,11,78,ACHERES,32,34805,4353203,Electricite
2022,H1a,11,78,ACHERES,32,34805,4353203,Gaz
2022,H1a,11,78,ANDRESY,6,19165,4075938,Electricite
2022,H1a,11,78,ANDRESY,6,19165,4075938,Gaz
2022,H1a,11,78,AUBERGENVILLE,66,61386,14625147,Electricite
2022,H1a,11,78,AUBERGENVILLE,66,61386,14625147,Gaz
2022,H1a,11,78,BAILLY,3,11437,2028090,Electricite
2022,H1a,11,78,BEYNES,12,32544,4168897,Electricite
2022,H1a,11,78,BEYNES,12,32544,4168897,Gaz
2022,H1a,11,78,BOIS D ARCY,9,29363,3503973,Electricite
2022,H1a,11,78,BONNIERES SUR SEINE,3,14271,1909794,Electricite
2022,H1a,11,78,BUC,18,50622,6742920,Electricite
2022,H1a,11,78,BUC,18,50622,6742920,Gaz
2022,H1a,11,78,BUCHELAY,51,115618,15030839,Electricite
2022,H1a,11,78,BUCHELAY,51,115618,15030839,Gaz
2022,H1a,11,78,BULLION,3,13345,1242141,Electricite
2022,H1a,11,78,CARRIERES SOUS POISSY,22,60341,10116729,Electricite
2022,H1a,11,78,CARRIERES SOUS POISSY,22,60341,10116729,Gaz
2022,H1a,11,78,CARRIERES SUR SEINE,12,12184,2726476,Electricite
2022,H1a,11,78,CARRIERES SUR SEINE,12,12184,2726476,Gaz
2022,H1a,11,78,CERNAY LA VILLE,4,11518,2067775,Gaz
2022,H1a,11,78,CERNAY LA VILLE,4,11518,2067775,Non spécifié
2022,H1a,11,78,CHAMBOURCY,30,44733,10315384,Electricite
2022,H1a,11,78,CHANTELOUP LES VIGNES,16,52760,7474346,Electricite
2022,H1a,11,78,CHANTELOUP LES VIGNES,16,52760,7474346,Gaz
2022,H1a,11,78,CHANTELOUP LES VIGNES,16,52760,7474346,Reseau de chaleur
2022,H1a,11,78,CHATOU,34,110867,19150918,Electricite
2022,H1a,11,78,CHATOU,34,110867,19150918,Gaz
2022,H1a,11,78,CHATOU,34,110867,19150918,Reseau de chaleur
2022,H1a,11,78,COIGNIERES,34,78093,8502002,Electricite
2022,H1a,11,78,COIGNIERES,34,78093,8502002,Gaz
2022,H1a,11,78,CONFLANS SAINTE HONORINE,61,151632,21259173,Electricite
2022,H1a,11,78,CONFLANS SAINTE HONORINE,61,151632,21259173,Gaz
2022,H1a,11,78,CROISSY SUR SEINE,15,38854,5435820,Electricite
2022,H1a,11,78,CROISSY SUR SEINE,15,38854,5435820,Gaz
2022,H1a,11,78,ECQUEVILLY,20,19862,3586082,Electricite
2022,H1a,11,78,ECQUEVILLY,20,19862,3586082,Gaz
2022,H1a,11,78,ELANCOURT,27,222397,32193985,Electricite
2022,H1a,11,78,ELANCOURT,27,222397,32193985,Gaz
2022,H1a,11,78,EPONE,9,19432,2420302,Electricite
2022,H1a,11,78,EPONE,9,19432,2420302,Gaz
2022,H1a,11,78,FLINS SUR SEINE,15,40021,7350170,Electricite
2022,H1a,11,78,FLINS SUR SEINE,15,40021,7350170,Gaz
2022,H1a,11,78,FONTENAY LE FLEURY,11,40734,3816340,Electricite
2022,H1a,11,78,FONTENAY LE FLEURY,11,40734,3816340,Gaz
2022,H1a,11,78,FRENEUSE,5,9759,1990649,Electricite
2022,H1a,11,78,FRENEUSE,5,9759,1990649,Gaz
2022,H1a,11,78,GARGENVILLE,4,20732,2390332,Electricite
2022,H1a,11,78,GARGENVILLE,4,20732,2390332,Non spécifié
2022,H1a,11,78,GAZERAN,9,12828,1451753,Electricite
2022,H1a,11,78,HOUDAN,6,29096,7174021,Electricite
2022,H1a,11,78,HOUDAN,6,29096,7174021,Gaz
2022,H1a,11,78,HOUILLES,8,25638,4325409,Electricite
2022,H1a,11,78,HOUILLES,8,25638,4325409,Gaz
2022,H1a,11,78,ISSOU,11,16284,2085483,Electricite
2022,H1a,11,78,ISSOU,11,16284,2085483,Gaz
2022,H1a,11,78,JOUARS PONTCHARTRAIN,6,18153,2709792,Electricite
2022,H1a,11,78,JOUARS PONTCHARTRAIN,6,18153,2709792,Gaz
2022,H1a,11,78,JOUY EN JOSAS,8,25241,3133783,Electricite
2022,H1a,11,78,JOUY EN JOSAS,8,25241,3133783,Gaz
2022,H1a,11,78,JUZIERS,4,8069,257973,Electricite
2022,H1a,11,78,JUZIERS,4,8069,257973,Gaz
2022,H1a,11,78,LA CELLE SAINT CLOUD,42,74178,11502056,Electricite
2022,H1a,11,78,LA CELLE SAINT CLOUD,42,74178,11502056,Gaz
2022,H1a,11,78,LA QUEUE LES YVELINES,3,10542,3266902,Electricite
2022,H1a,11,78,LA QUEUE LES YVELINES,3,10542,3266902,Gaz
2022,H1a,11,78,LA VERRIERE,10,59704,12506136,Electricite
2022,H1a,11,78,LA VERRIERE,10,59704,12506136,Gaz
2022,H1a,11,78,LE CHESNAY ROCQUENCOURT,78,331251,30442110,Electricite
2022,H1a,11,78,LE CHESNAY ROCQUENCOURT,78,331251,30442110,Gaz
2022,H1a,11,78,LE MESNIL SAINT DENIS,3,11752,1950226,Electricite
2022,H1a,11,78,LE MESNIL SAINT DENIS,3,11752,1950226,Non spécifié
2022,H1a,11,78,LE PECQ,48,63826,8218767,Electricite
2022,H1a,11,78,LE PECQ,48,63826,8218767,Gaz
2022,H1a,11,78,LE PERRAY EN YVELINES,4,8771,1043051,Electricite
2022,H1a,11,78,LE PORT MARLY,7,39159,8435555,Electricite
2022,H1a,11,78,LE PORT MARLY,7,39159,8435555,Gaz
2022,H1a,11,78,LE VESINET,9,26877,7002749,Electricite
2022,H1a,11,78,LE VESINET,9,26877,7002749,Gaz
2022,H1a,11,78,LES ESSARTS LE ROI,12,26604,4384564,Electricite
2022,H1a,11,78,LES ESSARTS LE ROI,12,26604,4384564,Gaz
2022,H1a,11,78,LES LOGES EN JOSAS,8,11620,1285231,Electricite
2022,H1a,11,78,LES LOGES EN JOSAS,8,11620,1285231,Non spécifié
2022,H1a,11,78,LES MESNULS,4,10541,1381722,Electricite
2022,H1a,11,78,LES MUREAUX,74,156940,17846047,Electricite
2022,H1a,11,78,LES MUREAUX,74,156940,17846047,Gaz
2022,H1a,11,78,LES MUREAUX,74,156940,17846047,Reseau de chaleur
2022,H1a,11,78,LEVIS SAINT NOM,3,2199,180484,Electricite
2022,H1a,11,78,LIMAY,27,77881,10242153,Bois
2022,H1a,11,78,LIMAY,27,77881,10242153,Electricite
2022,H1a,11,78,LIMAY,27,77881,10242153,Gaz
2022,H1a,11,78,LONGNES,4,2388,319888,Electricite
2022,H1a,11,78,LONGNES,4,2388,319888,Gaz
2022,H1a,11,78,LOUVECIENNES,4,22003,4368338,Electricite
2022,H1a,11,78,MAGNANVILLE,9,46162,7558606,Electricite
2022,H1a,11,78,MAGNANVILLE,9,46162,7558606,Gaz
2022,H1a,11,78,MAISONS LAFFITTE,9,78959,25500717,Electricite
2022,H1a,11,78,MAISONS LAFFITTE,9,78959,25500717,Gaz
2022,H1a,11,78,MANTES LA JOLIE,47,182406,32198354,Electricite
2022,H1a,11,78,MANTES LA JOLIE,47,182406,32198354,Gaz
2022,H1a,11,78,MANTES LA JOLIE,47,182406,32198354,Reseau de chaleur
2022,H1a,11,78,MANTES LA VILLE,16,51518,9187978,Electricite
2022,H1a,11,78,MANTES LA VILLE,16,51518,9187978,Gaz
2022,H1a,11,78,MARLY LE ROI,28,81894,10904892,Electricite
2022,H1a,11,78,MARLY LE ROI,28,81894,10904892,Gaz
2022,H1a,11,78,MAULE,3,13709,1485244,Electricite
2022,H1a,11,78,MAULE,3,13709,1485244,Non spécifié
2022,H1a,11,78,MAULETTE,4,8029,629841,Electricite
2022,H1a,11,78,MAULETTE,4,8029,629841,Gaz
2022,H1a,11,78,MAUREPAS,47,102338,15222649,Electricite
2022,H1a,11,78,MAUREPAS,47,102338,15222649,Gaz
2022,H1a,11,78,MEULAN EN YVELINES,10,53395,11224910,Electricite
2022,H1a,11,78,MEULAN EN YVELINES,10,53395,11224910,Gaz
2022,H1a,11,78,MEZIERES SUR SEINE,12,21734,2371535,Electricite
2022,H1a,11,78,MEZIERES SUR SEINE,12,21734,2371535,Gaz
2022,H1a,11,78,MONTESSON,28,90991,18012925,Electricite
2022,H1a,11,78,MONTESSON,28,90991,18012925,Gaz
2022,H1a,11,78,MONTFORT L AMAURY,3,17105,2695965,Electricite
2022,H1a,11,78,MONTFORT L AMAURY,3,17105,2695965,Gaz
2022,H1a,11,78,MORAINVILLIERS,6,6687,659051,Electricite
2022,H1a,11,78,MORAINVILLIERS,6,6687,659051,Gaz
2022,H1a,11,78,NOISY LE ROI,3,14063,1427145,Electricite
2022,H1a,11,78,NOISY LE ROI,3,14063,1427145,Gaz
2022,H1a,11,78,ORGEVAL,23,58078,5573858,Electricite
2022,H1a,11,78,ORGEVAL,23,58078,5573858,Gaz
2022,H1a,11,78,ORGEVAL,23,58078,5573858,Non spécifié
2022,H1a,11,78,RAMBOUILLET,54,131037,25635548,Electricite
2022,H1a,11,78,RAMBOUILLET,54,131037,25635548,Gaz
2022,H1a,11,78,RICHEBOURG,6,31281,5245041,Electricite
2022,H1a,11,78,RICHEBOURG,6,31281,5245041,Gaz
2022,H1a,11,78,ROSNY SUR SEINE,15,32050,2613020,Electricite
2022,H1a,11,78,ROSNY SUR SEINE,15,32050,2613020,Gaz
2022,H1a,11,78,SAINT ARNOULT EN YVELINES,5,16570,2497498,Electricite
2022,H1a,11,78,SAINT ARNOULT EN YVELINES,5,16570,2497498,Gaz
2022,H1a,11,78,SAINT CYR L ECOLE,7,21553,3195225,Electricite
2022,H1a,11,78,SAINT CYR L ECOLE,7,21553,3195225,Gaz
2022,H1a,11,78,SAINT NOM LA BRETECHE,12,6366,1264986,Electricite
2022,H1a,11,78,SAINT REMY LES CHEVREUSE,13,49220,13040721,Electricite
2022,H1a,11,78,SAINT REMY LES CHEVREUSE,13,49220,13040721,Gaz
2022,H1a,11,78,SAINTE MESME,3,6828,1499319,Electricite
2022,H1a,11,78,SAINTE MESME,3,6828,1499319,Gaz
2022,H1a,11,78,SARTROUVILLE,36,100082,15628321,Electricite
2022,H1a,11,78,SARTROUVILLE,36,100082,15628321,Gaz
2022,H1a,11,78,TRIEL SUR SEINE,5,12524,3084020,Electricite
2022,H1a,11,78,TRIEL SUR SEINE,5,12524,3084020,Gaz
2022,H1a,11,78,VERNEUIL SUR SEINE,6,26178,4599235,Electricite
2022,H1a,11,78,VERNEUIL SUR SEINE,6,26178,4599235,Gaz
2022,H1a,11,78,VERNOUILLET,4,18210,3394219,Electricite
2022,H1a,11,78,VERNOUILLET,4,18210,3394219,Gaz
2022,H1a,11,78,VILLENNES SUR SEINE,8,20894,2473254,Electricite
2022,H1a,11,78,VILLENNES SUR SEINE,8,20894,2473254,Gaz
2022,H1a,11,78,VILLIERS SAINT FREDERIC,7,24689,5639135,Electricite
2022,H1a,11,78,VILLIERS SAINT FREDERIC,7,24689,5639135,Gaz
2022,H1a,11,78,VIROFLAY,21,40189,3389118,Electricite
2022,H1a,11,78,VIROFLAY,21,40189,3389118,Gaz
2022,H1a,11,78,VOISINS LE BRETONNEUX,19,36856,17633600,Electricite
2022,H1a,11,78,VOISINS LE BRETONNEUX,19,36856,17633600,Gaz
2022,H1a,11,91,ATHIS MONS,29,104393,22653632,Electricite
2022,H1a,11,91,ATHIS MONS,29,104393,22653632,Gaz
2022,H1a,11,91,AVRAINVILLE,5,8106,1219413,Electricite
2022,H1a,11,91,AVRAINVILLE,5,8106,1219413,Gaz
2022,H1a,11,91,BALLAINVILLIERS,7,45546,6879008,Electricite
2022,H1a,11,91,BALLANCOURT SUR ESSONNE,10,15259,1799071,Electricite
2022,H1a,11,91,BALLANCOURT SUR ESSONNE,10,15259,1799071,Gaz
2022,H1a,11,91,BIEVRES,7,5073,511843,Electricite
2022,H1a,11,91,BONDOUFLE,21,108371,15185423,Electricite
2022,H1a,11,91,BONDOUFLE,21,108371,15185423,Gaz
2022,H1a,11,91,BOUSSY SAINT ANTOINE,16,43536,8794174,Electricite
2022,H1a,11,91,BOUSSY SAINT ANTOINE,16,43536,8794174,Gaz
2022,H1a,11,91,BREUILLET,12,25354,4146989,Electricite
2022,H1a,11,91,BREUILLET,12,25354,4146989,Gaz
2022,H1a,11,91,BREUILLET,12,25354,4146989,Reseau de chaleur
2022,H1a,11,91,BRUNOY,51,114186,16815966,Electricite
2022,H1a,11,91,BRUNOY,51,114186,16815966,Gaz
2022,H1a,11,91,BURES SUR YVETTE,13,29307,3577966,Electricite
2022,H1a,11,91,BURES SUR YVETTE,13,29307,3577966,Gaz
2022,H1a,11,91,CERNY,3,6318,712763,Electricite
2022,H1a,11,91,CERNY,3,6318,712763,Gaz
2022,H1a,11,91,CORBEIL ESSONNES,69,129716,24078301,Electricite
2022,H1a,11,91,CORBEIL ESSONNES,69,129716,24078301,Gaz
2022,H1a,11,91,CROSNE,5,18116,3270906,Electricite
2022,H1a,11,91,CROSNE,5,18116,3270906,Gaz
2022,H1a,11,91,DOURDAN,23,63876,10827700,Electricite
2022,H1a,11,91,DOURDAN,23,63876,10827700,Gaz
2022,H1a,11,91,DRAVEIL,11,50125,11420003,Electricite
