annee_consommation,zone_climatique,nom_region,nom_departement,nom_commune,nombre_declaration,surface_declaree,consommation_declaree,vecteur_energie,coordonnees_gps,densite_energetique,consommation_log,consommation_etat
Année de référence,H1b,Hauts-de-France,Aisne,Inconnu,7,19562,4124779,Inconnu,"(49.453285449999996, 3.606899003594057)",210.8567119926388,15.232523242995311,Normale
Année de référence,H1b,Hauts-de-France,Nord,Inconnu,4,2654,356936,Inconnu,"(50.52896715, 3.0883523694464854)",134.4898266767144,12.785314574600774,Normale
Année de référence,H1b,Occitanie,Tarn,Inconnu,5,8562,1554250,Inconnu,"(43.7921741, 2.133964772269535)",181.52884839990656,14.256504315528513,Normale
Année de référence,H1c,Île-de-France,Paris,Inconnu,7,88836,7877709,Inconnu,"(48.8588897, 2.3200410217200766)",88.6769890584898,15.879547810461988,Normale
Année de référence,H1c,Île-de-France,Seine-et-Marne,Inconnu,3,206,19825,Inconnu,"(48.61902069999999, 3.0418157506708345)",96.2378640776699,9.894749486592843,Normale
Année de référence,H1c,Île-de-France,Essonne,Inconnu,3,897,193123,Inconnu,"(48.53034015, 2.239291805668168)",215.29877369007804,12.171087748627214,Normale
Année de référence,H1c,Île-de-France,Val-de-Marne,Inconnu,3,361,44236,Inconnu,"(48.774489349999996, 2.4543321444588204)",122.53739612188366,10.697316821961982,Normale
Année de référence,H1c,Auvergne-Rhône-Alpes,Ardèche,Inconnu,4,7221,976021,Inconnu,"(44.815194000000005, 4.3986524702343965)",135.164243179615,13.791240406124793,Normale
Année de référence,H1c,Provence-Alpes-Côte d'Azur,Bouches-du-Rhône,Inconnu,8,7790,685830,Inconnu,"(43.5424182, 5.034323560504859)",88.0397946084724,13.438386520672344,Normale
Année de référence,H2b,Centre-Val de Loire,Loiret,Inconnu,4,9354,3201024,Inconnu,"(47.91387245, 2.3075036458463853)",342.2091084028223,14.978981628980858,Normale
Année de référence,H2b,Nouvelle-Aquitaine,Pyrénées-Atlantiques,Inconnu,3,5905,1359011,Inconnu,"(43.18718655, -0.728247400084667)",230.1458086367485,14.122268523116372,Normale
Année de référence,H2c,Occitanie,Pyrénées-Orientales,Inconnu,4,14054,2216035,Inconnu,"(42.625894, 2.5065089946931507)",157.68001992315354,14.61123057220472,Normale
Année de référence,H2d,Île-de-France,Seine-et-Marne,Inconnu,3,5307,835082,Inconnu,"(48.61902069999999, 3.0418157506708345)",157.35481439608066,13.635286400090626,Normale
Année de référence,H2d,Île-de-France,Hauts-de-Seine,Inconnu,3,45789,2798411,Inconnu,"(48.840185899999994, 2.1986299985796083)",61.11535521631833,14.844562671401945,Normale
Année de référence,H2d,Nouvelle-Aquitaine,Landes,Inconnu,6,12038,2437313,Inconnu,"(44.00996945, -0.6433872354467377)",202.4682671540123,14.706407171250252,Normale
Année de référence,H2d,Auvergne-Rhône-Alpes,Puy-de-Dôme,Inconnu,3,4484,750231,Inconnu,"(45.7715343, 3.0839934206717934)",167.3128902765388,13.528137771012135,Normale
Année de référence,H3,Hauts-de-France,Oise,Inconnu,7,17243,3225557,Inconnu,"(49.41205455, 2.406487846905477)",187.0647219161399,14.986616516501027,Normale
Année de référence,H3,Occitanie,Haute-Garonne,Inconnu,7,16101,1384398,Inconnu,"(43.305454600000004, 0.9716791701901577)",85.98211291224148,14.14077666840848,Normale
Année de référence,MAY,Mayotte,Mayotte,Inconnu,14,71962,3201199,Inconnu,"(-12.823048, 45.1520755)",44.484575192462685,14.979036297475028,Normale
2020,GUY,Guyane,Guyane,Inconnu,3,7644,240072,Inconnu,"(4.0039882, -52.999998)",31.406593406593405,12.388698322741492,Normale
2020,H1a,Centre-Val de Loire,Cher,Inconnu,3,8124,638305,Inconnu,"(47.024882399999996, 2.5753333606655704)",78.57028557360906,13.366573071168636,Normale
2020,H1a,Bourgogne-Franche-Comté,Saône-et-Loire,Inconnu,3,8834,1468091,Inconnu,"(46.6557086, 4.55855481835173)",166.18643875933893,14.199474156492624,Normale
2020,H1a,Bourgogne-Franche-Comté,Yonne,Inconnu,3,4900,946385,Inconnu,"(47.85512575, 3.6450439257238765)",193.13979591836735,13.760405798637489,Normale
2020,H1a,Normandie,Manche,Inconnu,6,19976,2342092,Inconnu,"(49.091895199999996, -1.2454952394090721)",117.24529435322387,14.666555532001265,Normale
2020,H1a,Grand-Est,Haut-Rhin,Inconnu,4,1983,155865,Inconnu,"(47.8654746, 7.231543347579764)",78.60060514372164,11.956751942742828,Normale
2020,H1a,Nouvelle-Aquitaine,Charente-Maritime,Inconnu,3,9200,1190474,Inconnu,"(45.73022675, -0.7212875872563794)",129.39934782608697,13.989862945108552,Normale
2020,H1a,Nouvelle-Aquitaine,Gironde,Inconnu,7,13836,644420,Inconnu,"(44.883745950000005, -0.6051264440438711)",46.57559988435964,13.37610751820834,Normale
2020,H1a,Nouvelle-Aquitaine,Pyrénées-Atlantiques,Inconnu,4,4874,615456,Inconnu,"(43.18718655, -0.728247400084667)",126.2732868280673,13.330120360265296,Normale
2020,H1a,Nouvelle-Aquitaine,Deux-Sèvres,Inconnu,3,532,38916,Inconnu,"(46.53914, -0.29947849341978416)",73.15037593984962,10.569186452136844,Normale
2020,H1a,Auvergne-Rhône-Alpes,Isère,Inconnu,6,8309,964034,Inconnu,"(45.28979315, 5.634382477386232)",116.02286677097123,13.77888287998754,Normale
2020,H1b,Hauts-de-France,Nord,Inconnu,4,2654,301197,Inconnu,"(50.52896715, 3.0883523694464854)",113.4879427279578,12.615523134779588,Normale
2020,H1b,Occitanie,Tarn,Inconnu,3,5629,627020,Inconnu,"(43.7921741, 2.133964772269535)",111.39101083673832,13.348735311877153,Normale
2020,H1c,Île-de-France,Yvelines,Inconnu,4,4386,1248107,Inconnu,"(48.76203735, 1.8871375621264361)",284.5661194710442,14.037139362628812,Normale
2020,H1c,Île-de-France,Essonne,Inconnu,3,896,138241,Inconnu,"(48.53034015, 2.239291805668168)",154.28683035714286,11.836761051525821,Normale
2020,H1c,Île-de-France,Val-de-Marne,Inconnu,3,361,49560,Inconnu,"(48.774489349999996, 2.4543321444588204)",137.2853185595568,10.810959513102064,Normale
2020,H1c,Centre-Val de Loire,Indre-et-Loire,Inconnu,6,9652,1259570,Inconnu,"(47.2232046, 0.6866702523286876)",130.4983423124741,14.046281744762007,Normale
2020,H1c,Centre-Val de Loire,Loiret,Inconnu,3,12080,1634598,Inconnu,"(47.91387245, 2.3075036458463853)",135.31440397350994,14.306908072293515,Normale
2020,H1c,Grand-Est,Haute-Marne,Inconnu,3,506,36782,Inconnu,"(48.1329414, 5.252910789751933)",72.69169960474308,10.512791060900497,Normale
2020,H1c,Auvergne-Rhône-Alpes,Ardèche,Inconnu,4,7221,730088,Inconnu,"(44.815194000000005, 4.3986524702343965)",101.10621797534968,13.50092172350142,Normale
2020,H1c,Provence-Alpes-Côte d'Azur,Bouches-du-Rhône,Inconnu,6,5590,176134,Inconnu,"(43.5424182, 5.034323560504859)",31.5087656529517,12.079006025445816,Normale
2020,H1c,Provence-Alpes-Côte d'Azur,Var,Inconnu,5,8521,288979,Inconnu,"(43.417355099999995, 6.266463671939201)",33.913742518483744,12.574112760547603,Normale
2020,H2a,Normandie,Calvados,Inconnu,3,14064,3166474,Inconnu,"(49.09076485, -0.24139505722798021)",225.14746871444822,14.968129539755079,Normale
2020,H2a,Pays de la Loire,Loire-Atlantique,Inconnu,5,14115,3286151,Inconnu,"(47.34816145, -1.8727461214619257)",232.81268154445624,15.005227833356766,Normale
2020,H2b,Île-de-France,Yvelines,Inconnu,5,15423,1402827,Inconnu,"(48.76203735, 1.8871375621264361)",90.95681773973935,14.1540007571288,Normale
2020,H2b,Centre-Val de Loire,Loiret,Inconnu,4,9349,2752327,Inconnu,"(47.91387245, 2.3075036458463853)",294.3980104824045,14.827957656979791,Normale
2020,H2b,Bretagne,Finistère,Inconnu,3,15145,3517301,Inconnu,"(48.24511525, -4.044090245241742)",232.24172994387587,15.073204776407662,Normale
2020,H2b,Nouvelle-Aquitaine,Gironde,Inconnu,5,17399,360689,Inconnu,"(44.883745950000005, -0.6051264440438711)",20.730444278406804,12.795774142637065,Normale
2020,H2b,Nouvelle-Aquitaine,Pyrénées-Atlantiques,Inconnu,3,5905,1265051,Inconnu,"(43.18718655, -0.728247400084667)",214.23386960203217,14.050623786018267,Normale
2020,H2b,Nouvelle-Aquitaine,Haute-Vienne,Inconnu,7,11305,2091781,Inconnu,"(45.91901925, 1.203176771876291)",185.0314904909332,14.55352689223612,Normale
2020,H2c,Bretagne,Ille-et-Vilaine,Inconnu,5,9585,1867098,Inconnu,"(48.17276805, -1.6498092420681134)",194.79374021909234,14.439896447363331,Normale
2020,H2d,Île-de-France,Seine-et-Marne,Inconnu,3,5307,585072,Inconnu,"(48.61902069999999, 3.0418157506708345)",110.24533634821934,13.279491904753614,Normale
2020,H2d,Île-de-France,Hauts-de-Seine,Inconnu,4,49835,3421113,Inconnu,"(48.840185899999994, 2.1986299985796083)",68.64880104344336,15.045476786994117,Normale
2020,H2d,Nouvelle-Aquitaine,Landes,Inconnu,6,12022,1856015,Inconnu,"(44.00996945, -0.6433872354467377)",154.38487772417236,14.43394281298078,Normale
2020,H2d,Auvergne-Rhône-Alpes,Haute-Loire,Inconnu,3,3931,935748,Inconnu,"(45.085724850000005, 3.833826117673291)",238.0432459933859,13.749102557104603,Normale
2020,H2d,Auvergne-Rhône-Alpes,Puy-de-Dôme,Inconnu,3,4480,523708,Inconnu,"(45.7715343, 3.0839934206717934)",116.89910714285715,13.168691465531406,Normale
2020,H3,Hauts-de-France,Oise,Inconnu,10,27518,4204187,Inconnu,"(49.41205455, 2.406487846905477)",152.77952612835236,15.251591729294038,Normale
2020,H3,Occitanie,Haute-Garonne,Inconnu,9,17946,1196148,Inconnu,"(43.305454600000004, 0.9716791701901577)",66.65262454028753,13.994617787672828,Normale
2020,H3,Auvergne-Rhône-Alpes,Allier,Inconnu,3,2667,587820,Inconnu,"(46.36746405, 3.163882848311948)",220.40494938132733,13.284177758766344,Normale
2020,MAY,Mayotte,Mayotte,Inconnu,14,84856,2762142,Inconnu,"(-12.823048, 45.1520755)",32.55093334590365,14.8315173856879,Normale
2021,H1a,Centre-Val de Loire,Cher,Inconnu,3,8124,705099,Inconnu,"(47.024882399999996, 2.5753333606655704)",86.79209748892171,13.466094915707131,Normale
2021,H1a,Centre-Val de Loire,Loiret,Inconnu,5,35242,5745708,Inconnu,"(47.91387245, 2.3075036458463853)",163.03580954542875,15.563963873312716,Normale
2021,H1a,Bourgogne-Franche-Comté,Saône-et-Loire,Inconnu,3,8834,1553496,Inconnu,"(46.6557086, 4.55855481835173)",175.8541996830428,14.256019076690105,Normale
2021,H1a,Bourgogne-Franche-Comté,Yonne,Inconnu,3,4900,951664,Inconnu,"(47.85512575, 3.6450439257238765)",194.21714285714285,13.765968361089119,Normale
2021,H1a,Normandie,Manche,Inconnu,5,18196,2746045,Inconnu,"(49.091895199999996, -1.2454952394090721)",150.9147614860409,14.825672616808493,Normale
2021,H1a,Grand-Est,Bas-Rhin,Inconnu,4,2380,341201,Inconnu,"(48.5991783, 7.533672637113526)",143.36176470588236,12.740229956247195,Normale
2021,H1a,Nouvelle-Aquitaine,Charente-Maritime,Inconnu,3,9200,1264047,Inconnu,"(45.73022675, -0.7212875872563794)",137.39641304347825,14.049829827651465,Normale
2021,H1a,Nouvelle-Aquitaine,Pyrénées-Atlantiques,Inconnu,4,4874,599762,Inconnu,"(43.18718655, -0.728247400084667)",123.05334427574887,13.304289856165234,Normale
2021,H1a,Nouvelle-Aquitaine,Deux-Sèvres,Inconnu,3,532,36192,Inconnu,"(46.53914, -0.29947849341978416)",68.03007518796993,10.496621008949695,Normale
2021,H1a,Auvergne-Rhône-Alpes,Isère,Inconnu,6,8309,885650,Inconnu,"(45.28979315, 5.634382477386232)",106.5892405825009,13.694078246794316,Normale
2021,H1a,Auvergne-Rhône-Alpes,Haute-Savoie,Inconnu,3,2986,410760,Inconnu,"(46.06904065, 6.344532137164)",137.56195579370396,12.925766815820905,Normale
2021,H1b,Centre-Val de Loire,Loir-et-Cher,Inconnu,3,32077,2726504,Inconnu,"(47.65977515, 1.297183525390464)",84.99872182560713,14.818531127199497,Normale
2021,H1b,Hauts-de-France,Nord,Inconnu,4,2654,312027,Inconnu,"(50.52896715, 3.0883523694464854)",117.56857573474001,12.650848206354649,Normale
2021,H1b,Occitanie,Tarn,Inconnu,3,5629,688074,Inconnu,"(43.7921741, 2.133964772269535)",122.23734233434003,13.441653122602052,Normale
2021,H1c,Île-de-France,Seine-et-Marne,Inconnu,3,274,30618,Inconnu,"(48.61902069999999, 3.0418157506708345)",111.74452554744525,10.32937601028517,Normale
2021,H1c,Île-de-France,Yvelines,Inconnu,4,4386,1373712,Inconnu,"(48.76203735, 1.8871375621264361)",313.20383036935704,14.133027850761275,Normale
2021,H1c,Île-de-France,Essonne,Inconnu,4,1397,174650,Inconnu,"(48.53034015, 2.239291805668168)",125.01789549033643,12.070544975955775,Normale
2021,H1c,Île-de-France,Val-de-Marne,Inconnu,3,356,129667,Inconnu,"(48.774489349999996, 2.4543321444588204)",364.2331460674157,11.772732616655956,Normale
2021,H1c,Hauts-de-France,Pas-de-Calais,Inconnu,4,3397,157455,Inconnu,"(50.5144061, 2.258007849773996)",46.35119222843686,11.966901333138766,Normale
2021,H1c,Pays de la Loire,Loire-Atlantique,Inconnu,4,8464,338633,Inconnu,"(47.34816145, -1.8727461214619257)",40.00862476370511,12.732675157107295,Normale
2021,H1c,Nouvelle-Aquitaine,Charente,Inconnu,3,17457,1757617,Inconnu,"(45.6667902, 0.09730504409848517)",100.68264879417998,14.379470041238148,Normale
2021,H1c,Nouvelle-Aquitaine,Gironde,Inconnu,4,6970,183664,Inconnu,"(44.883745950000005, -0.6051264440438711)",26.3506456241033,12.120868725015606,Normale
2021,H1c,Auvergne-Rhône-Alpes,Ardèche,Inconnu,5,8380,1049749,Inconnu,"(44.815194000000005, 4.3986524702343965)",125.26837708830548,13.86406259854644,Normale
2021,H1c,Provence-Alpes-Côte d'Azur,Alpes-de-Haute-Provence,Inconnu,4,7342,905599,Inconnu,"(44.1640832, 6.187851538609079)",123.3450013620267,13.716352986431055,Normale
2021,H1c,Provence-Alpes-Côte d'Azur,Bouches-du-Rhône,Inconnu,7,9151,372072,Inconnu,"(43.5424182, 5.034323560504859)",40.65916293301279,12.826845350562548,Normale
2021,H1c,Provence-Alpes-Côte d'Azur,Var,Inconnu,5,8521,302417,Inconnu,"(43.417355099999995, 6.266463671939201)",35.49078746625983,12.619565445325566,Normale
2021,H2a,Pays de la Loire,Loire-Atlantique,Inconnu,4,6880,1850998,Inconnu,"(47.34816145, -1.8727461214619257)",269.0404069767442,14.431236051306975,Normale
2021,H2b,Centre-Val de Loire,Loiret,Inconnu,4,9349,2925105,Inconnu,"(47.91387245, 2.3075036458463853)",312.8789175312868,14.888841277307705,Normale
2021,H2b,Hauts-de-France,Nord,Inconnu,3,3122,128948,Inconnu,"(50.52896715, 3.0883523694464854)",41.303010890454836,11.767172256335645,Normale
2021,H2b,Bretagne,Finistère,Inconnu,3,15145,3870341,Inconnu,"(48.24511525, -4.044090245241742)",255.55239352921757,15.168853433194405,Normale
2021,H2b,Nouvelle-Aquitaine,Gironde,Inconnu,5,12157,312099,Inconnu,"(44.883745950000005, -0.6051264440438711)",25.672369828082587,12.65107892825887,Normale
2021,H2b,Nouvelle-Aquitaine,Pyrénées-Atlantiques,Inconnu,3,5905,1301123,Inconnu,"(43.18718655, -0.728247400084667)",220.34259102455547,14.07873906425181,Normale
2021,H2b,Nouvelle-Aquitaine,Haute-Vienne,Inconnu,7,11305,2214916,Inconnu,"(45.91901925, 1.203176771876291)",195.92357363998232,14.610725488975993,Normale
2021,H2c,Hauts-de-France,Nord,Inconnu,4,3426,96251,Inconnu,"(50.52896715, 3.0883523694464854)",28.094279042615295,11.474725031154925,Normale
2021,H2c,Bretagne,Ille-et-Vilaine,Inconnu,3,9201,2893155,Inconnu,"(48.17276805, -1.6498092420681134)",314.43919139224,14.877858505767515,Normale
2021,H2c,Nouvelle-Aquitaine,Charente-Maritime,Inconnu,3,3935,164438,Inconnu,"(45.73022675, -0.7212875872563794)",41.78856416772554,12.010294959747885,Normale
2021,H2c,Occitanie,Pyrénées-Orientales,Inconnu,4,10887,1012858,Inconnu,"(42.625894, 2.5065089946931507)",93.03370992927344,13.828287583019723,Normale
2021,H2d,Île-de-France,Seine-et-Marne,Inconnu,3,5307,559119,Inconnu,"(48.61902069999999, 3.0418157506708345)",105.35500282645563,13.23411939815101,Normale
2021,H2d,Île-de-France,Hauts-de-Seine,Inconnu,4,49835,3676368,Inconnu,"(48.840185899999994, 2.1986299985796083)",73.77080365205177,15.117436138268642,Normale
2021,H2d,Nouvelle-Aquitaine,Landes,Inconnu,6,12022,2066527,Inconnu,"(44.00996945, -0.6433872354467377)",171.89544169023458,14.541380462321927,Normale
2021,H2d,Auvergne-Rhône-Alpes,Haute-Loire,Inconnu,3,3931,1024922,Inconnu,"(45.085724850000005, 3.833826117673291)",260.7280590180616,13.840128045781631,Normale
2021,H2d,Auvergne-Rhône-Alpes,Puy-de-Dôme,Inconnu,3,4480,600915,Inconnu,"(45.7715343, 3.0839934206717934)",134.1328125,13.30621043669411,Normale
2021,H3,Hauts-de-France,Oise,Inconnu,8,16848,3285963,Inconnu,"(49.41205455, 2.406487846905477)",195.0357905982906,15.005170621950256,Normale
2021,H3,Auvergne-Rhône-Alpes,Ain,Inconnu,3,2674,459132,Inconnu,"(46.0652385, 5.284771746830092)",171.7023186237846,13.037095207418844,Normale
2021,MAY,Mayotte,Mayotte,Inconnu,8,33205,950552,Inconnu,"(-12.823048, 45.1520755)",28.626773076343923,13.764799199482333,Normale
2022,H1a,Nouvelle-Aquitaine,Gironde,Inconnu,5,8670,676770,Inconnu,"(44.883745950000005, -0.6051264440438711)",78.05882352941177,13.425088237656356,Normale
2022,H1a,Auvergne-Rhône-Alpes,Ain,Inconnu,5,12279,878182,Inconnu,"(46.0652385, 5.284771746830092)",71.51901620653148,13.685610279145118,Normale
2022,H1a,Auvergne-Rhône-Alpes,Haute-Savoie,Inconnu,3,966,80939,Inconnu,"(46.06904065, 6.344532137164)",83.78778467908903,11.301463418429856,Normale
2022,H1a,Provence-Alpes-Côte d'Azur,Var,Inconnu,4,7061,401427,Inconnu,"(43.417355099999995, 6.266463671939201)",56.851295850446114,12.902783468766058,Normale
2022,H1b,Hauts-de-France,Nord,Inconnu,3,2386,137236,Inconnu,"(50.52896715, 3.0883523694464854)",57.51718357082984,11.829464637217287,Normale
2022,H1b,Bretagne,Ille-et-Vilaine,Inconnu,4,971,90130,Inconnu,"(48.17276805, -1.6498092420681134)",92.82183316168899,11.409019446573783,Normale
2022,H1b,Occitanie,Tarn,Inconnu,3,4733,1257302,Inconnu,"(43.7921741, 2.133964772269535)",265.6458905556729,14.044479508643803,Normale
2022,H1c,Île-de-France,Essonne,Inconnu,3,1449,92744,Inconnu,"(48.53034015, 2.239291805668168)",64.00552104899931,11.437609070660779,Normale
2022,H1c,Normandie,Seine-Maritime,Inconnu,3,369,56519,Inconnu,"(49.66323745, 0.9401133910609153)",153.1680216802168,10.942349836798464,Normale
2022,H1c,Hauts-de-France,Nord,Inconnu,3,2175,96768,Inconnu,"(50.52896715, 3.0883523694464854)",44.49103448275862,11.480081974040464,Normale
2022,H1c,Hauts-de-France,Pas-de-Calais,Inconnu,5,4851,256780,Inconnu,"(50.5144061, 2.258007849773996)",52.93341579055865,12.455978860521789,Normale
2022,H1c,Pays de la Loire,Loire-Atlantique,Inconnu,5,8125,261300,Inconnu,"(47.34816145, -1.8727461214619257)",32.16,12.473428278520133,Normale
2022,H1c,Auvergne-Rhône-Alpes,Drôme,Inconnu,8,15383,1671104,Inconnu,"(44.72953475, 5.204637164536667)",108.63316648248066,14.328995642228168,Normale
2022,H1c,Provence-Alpes-Côte d'Azur,Alpes-de-Haute-Provence,Inconnu,6,7789,2620829,Inconnu,"(44.1640832, 6.187851538609079)",336.4782385415329,14.77900161946182,Normale
2022,H1c,Provence-Alpes-Côte d'Azur,Bouches-du-Rhône,Inconnu,15,18889,993250,Inconnu,"(43.5424182, 5.034323560504859)",52.58351421462227,13.80873868047221,Normale
2022,H1c,Provence-Alpes-Côte d'Azur,Var,Inconnu,4,8692,400819,Inconnu,"(43.417355099999995, 6.266463671939201)",46.113552692130696,12.901267727707419,Normale
2022,H2b,Île-de-France,Yvelines,Inconnu,4,15046,3093955,Inconnu,"(48.76203735, 1.8871375621264361)",205.63305862023128,14.944961088940984,Normale
2022,H2b,Hauts-de-France,Nord,Inconnu,3,3122,81526,Inconnu,"(50.52896715, 3.0883523694464854)",26.113388853299167,11.308689532708646,Normale
2022,H2b,Bretagne,Finistère,Inconnu,3,14477,4438195,Inconnu,"(48.24511525, -4.044090245241742)",306.5686951716516,15.305758545537328,Normale
2022,H2b,Nouvelle-Aquitaine,Gironde,Inconnu,4,11334,487792,Inconnu,"(44.883745950000005, -0.6051264440438711)",43.03793894476795,13.097646414517492,Normale
2022,H2b,Nouvelle-Aquitaine,Pyrénées-Atlantiques,Inconnu,3,5812,1833066,Inconnu,"(43.18718655, -0.728247400084667)",315.3933241569167,14.421501078254213,Normale
2022,H2b,Provence-Alpes-Côte d'Azur,Bouches-du-Rhône,Inconnu,3,759,186084,Inconnu,"(43.5424182, 5.034323560504859)",245.1699604743083,12.133958837554866,Normale
2022,H2c,Hauts-de-France,Nord,Inconnu,3,3109,68147,Inconnu,"(50.52896715, 3.0883523694464854)",21.919266645223544,11.129437089665434,Normale
2022,H2c,Auvergne-Rhône-Alpes,Rhône,Inconnu,4,5353,409565,Inconnu,"(45.8802348, 4.564533629559522)",76.51130207360359,12.922853341449596,Normale
2022,H2d,Nouvelle-Aquitaine,Landes,Inconnu,5,10212,1626180,Inconnu,"(44.00996945, -0.6433872354467377)",159.24206815511164,14.301744879007876,Normale
2022,H2d,Occitanie,Gard,Inconnu,3,2244,83325,Inconnu,"(43.95995, 4.297637002377168)",37.13235294117647,11.330515904304047,Normale
2022,H3,Île-de-France,Hauts-de-Seine,Inconnu,6,6243,229875,Inconnu,"(48.840185899999994, 2.1986299985796083)",36.82123978856319,12.345295312087481,Normale
2022,MAY,Mayotte,Mayotte,Inconnu,13,63290,2650369,Inconnu,"(-12.823048, 45.1520755)",41.87658397851161,14.790209810857581,Normale
